0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Bowling Green,W 3 - 0,,,,,,,,,,,,,,,,,,
08/24/2018,Wofford,W 3 - 0,,,,,,,,,,,,,,,,,,
08/25/2018,Tulsa,W 3 - 0,,,,,,,,,,,,,,,,,,
09/01/2018,Oakland,W 3 - 1,,1,1,0,0,0,,1,,,,,,1,,0.5,,
09/02/2018,Notre Dame,W 3 - 1,,,,,,,,,,,,,,,,,,
09/07/2018,Lipscomb,W 3 - 0,,,,,,,,,,,,,,,,,,
09/07/2018,Xavier,W 3 - 1,,,,,,,,,,,,,,,,,,
09/08/2018,Louisville,W 3 - 2,,,,,,,,,,,,,,,,,,
09/14/2018,@ Alabama,W 3 - 0,,,,,,,,,,,,,,,,,,
09/14/2018,"Southern Miss. @ Tuscaloosa, AL",W 3 - 2,,,,,,,,,,,,,,,,,,
09/15/2018,"South Alabama @ Tuscaloosa, AL",W 3 - 2,,,,,,,,,,,,,,,,,,
09/21/2018,Illinois,L 1 - 3,,,,,,,,,,,,,,,,,,
09/22/2018,Northwestern,W 3 - 1,,,,,,,,,,,,,,,,,,
09/26/2018,@ Maryland,W 3 - 1,,,,,,,,,,,,,,,,,,
09/29/2018,Wisconsin,L 0 - 3,,,,,,,,,,,,,,,,,,
10/05/2018,@ Michigan,L 0 - 3,,,,,,,,,,,,,,,,,,
10/06/2018,@ Michigan St.,W 3 - 1,,,,,,,,,,,,,,,,,,
10/10/2018,Penn St.,L 1 - 3,,,,,,,,,,,,,,,,,,
10/13/2018,@ Iowa,W 3 - 2,,,,,,,,,,,,,,,,,,
10/19/2018,Maryland,W 3 - 1,,,,,,,,,,,,,,,,,,
10/21/2018,Ohio St.,W 3 - 0,,1,1,0,0,0,,,,,,,,,,,,
10/26/2018,@ Rutgers,W 3 - 1,,,,,,,,,,,,,,,,,,
10/27/2018,@ Penn St.,W 3 - 2,,1,1,0,1,1,-1.000,,,,,,,,,,,
10/31/2018,Michigan St.,W 3 - 1,,,,,,,,,,,,,,,,,,
11/03/2018,Indiana,W 3 - 2,,,,,,,,,,,,,,,,,,
11/09/2018,@ Wisconsin,L 2 - 3,,,,,,,,,,,,,,,,,,
11/10/2018,@ Minnesota,L 0 - 3,,,,,,,,,,,,,,,,,,
11/16/2018,Nebraska,L 1 - 3,,,,,,,,,,,,,,,,,,
11/17/2018,Iowa,W 3 - 2,,,,,,,,,,,,,,,,,,
11/21/2018,@ Indiana,W 3 - 2,,1,1,0,0,0,,1,,1,,,,,,,,
11/24/2018,@ Illinois,L 1 - 3,,,,,,,,,,,,,,,,,,
11/30/2018,"ETSU @ Lexington, Ky.",W 3 - 0,,,,,,,,,,,,,,,,,,
12/01/2018,@ Kentucky,L 0 - 3,,,,,,,,,,,,,,,,,,
