0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ Western Ill.,L 2 - 3,5,1,8,3,19,0.263,,,,,,,4,,10.0,,
08/25/2017,"Chicago St. @ Macomb, Ill.",L 0 - 3,2,1,2,0,6,0.333,,,,,,,1,,2.5,,
08/26/2017,"Evansville @ Macomb, Ill.",L 0 - 3,,,,,,,,,,,,,,,,,
08/30/2017,Fordham,L 0 - 3,3,1,2,3,11,-0.091,,,,,,,1,1,2.5,,
09/01/2017,"Brown @ Worcester, Mass.",L 0 - 3,,,,,,,,,,,,,,,,,
09/02/2017,"Fairleigh Dickinson @ Worcester, Mass.",L 1 - 3,4,1,5,4,15,0.067,,,,,,,2,3,6.0,,
09/02/2017,@ Holy Cross,L 0 - 3,,,,,,,,,,,,,,,,,
09/08/2017,@ Bryant,L 0 - 3,3,1,3,0,12,0.250,,,,,,,1,,3.5,,
09/09/2017,"Brown @ Smithfield, R.I.",L 0 - 3,3,1,5,1,11,0.364,,,,1,,,,,5.0,,
09/09/2017,"Stony Brook @ Smithfield, R.I.",L 0 - 3,3,1,5,6,19,-0.053,,,,1,,,1,,5.5,,
09/13/2017,NJIT,L 1 - 3,,,,,,,,,,,,,,,,,
09/16/2017,Quinnipiac,L 0 - 3,,,,,,,,,,,,,,,,,
09/17/2017,Fairfield,L 0 - 3,3,1,2,2,13,,,,,1,,1,3,,4.5,,
09/19/2017,@ St. Francis Brooklyn,L 1 - 3,4,1,4,4,12,,,,,,,1,2,,6.0,,
09/23/2017,@ Iona,L 0 - 3,1,1,1,3,4,-0.500,,,,,,,,,1.0,,
09/30/2017,@ Marist,L 0 - 3,3,1,4,3,15,0.067,,,,1,,,3,,5.5,1,
10/01/2017,@ Siena,L 2 - 3,,,,,,,,,,,,,,,,,
10/07/2017,Niagara,L 0 - 3,3,1,7,1,11,0.545,,,,,1,,,1,7.0,,
10/08/2017,Canisius,L 1 - 3,4,1,8,5,24,0.125,,,,2,,2,3,,11.5,,
10/14/2017,Saint Peter's,W 3 - 0,3,1,7,3,13,0.308,,,,,1,,2,,8.0,,
10/15/2017,Rider,L 0 - 3,2,1,4,4,13,,,,,,1,,1,,4.5,,
10/18/2017,@ Fairleigh Dickinson,L 0 - 3,3,1,4,1,9,0.333,,,,,,,4,1,6.0,,
10/21/2017,@ Fairfield,L 0 - 3,2,1,3,2,10,0.100,,,,,,,,,3.0,,
10/22/2017,@ Quinnipiac,L 1 - 3,,,,,,,,,,,,,,,,,
10/28/2017,@ Canisius,L 0 - 3,,,,,,,,,,,,,,,,,
10/29/2017,@ Niagara,L 0 - 3,2,1,0,2,2,-1.000,,,,,,,1,,0.5,1,
11/01/2017,@ Saint Peter's,W 3 - 1,1,1,1,0,1,1.000,,,,,,,,,1.0,,
11/04/2017,Iona,L 0 - 3,2,1,1,1,5,,,,,,,,,,1.0,,
11/08/2017,@ Rider,L 1 - 3,4,1,3,4,16,-0.062,,,,,,2,,,5.0,,
11/11/2017,Siena,L 1 - 3,3,1,2,1,4,0.250,,,,1,,1,,1,3.0,,
11/12/2017,Marist,L 1 - 3,,,,,,,,,,,,,,,,,
