0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Binghamton @ Las Vegas, Nev.",W 3 - 2,5,1,1,1,4,,26,1,3,8,,,,,2.0,,
08/25/2017,"UC Davis @ Las Vegas, Nev.",L 1 - 3,4,1,0,0,0,,16,1,,8,,,,,1.0,,
08/26/2017,@ UNLV,L 1 - 3,4,1,0,0,3,,24,,1,5,,,,,,,
09/01/2017,"Texas Tech @ Berkeley, Calif.",L 0 - 3,3,1,0,0,0,,13,,1,3,,,,,,,
09/02/2017,@ California,L 0 - 3,3,1,0,0,0,,17,,1,5,,,,,,,
09/02/2017,"Dartmouth @ Berkeley, Calif.",L 2 - 3,5,1,0,0,0,,30,,3,19,,,,,,1,
09/08/2017,"Charlotte @ Buffalo, N.Y.",L 0 - 3,3,1,0,0,0,,24,1,1,10,,,,,1.0,,
09/09/2017,"Bucknell @ Buffalo, N.Y.",W 3 - 2,5,1,3,0,5,0.600,44,3,2,9,,,2,1,7.0,1,
09/09/2017,@ Canisius,W 3 - 2,5,1,0,1,4,-0.250,59,5,2,11,,,,,5.0,,
09/21/2017,Montana,W 3 - 1,4,1,0,0,0,,32,2,2,11,,,,,2.0,,
09/23/2017,Montana St.,W 3 - 2,5,1,1,0,1,1.000,32,1,1,16,1,,,,2.0,,
09/28/2017,@ Northern Colo.,L 1 - 3,4,1,1,0,2,0.500,19,1,2,11,,1,,,3.0,,
09/30/2017,@ North Dakota,L 0 - 3,3,1,1,0,3,0.333,11,,,17,,,,,1.0,,
10/05/2017,@ Northern Ariz.,W 3 - 0,3,1,0,0,0,,26,2,,12,,,,,2.0,,
10/07/2017,@ Southern Utah,L 1 - 3,4,1,1,0,1,1.000,22,,1,11,,,,,1.0,,
10/12/2017,Idaho St.,L 1 - 3,4,1,1,0,5,0.200,29,1,1,18,,,,,2.0,,
10/14/2017,@ Idaho,L 1 - 3,4,1,1,0,3,0.333,23,,1,15,,,,,1.0,,
10/19/2017,Portland St.,L 0 - 3,3,1,1,0,2,0.500,14,,,9,,,,,1.0,,
10/21/2017,Sacramento St.,L 2 - 3,5,1,1,0,1,1.000,36,1,,22,,,,,2.0,,
10/26/2017,@ Weber St.,L 0 - 3,,,,,,,,,,,,,,,,,
10/28/2017,Idaho,L 0 - 3,,,,,,,,,,,,,,,,,
11/02/2017,North Dakota,L 0 - 3,3,1,0,0,0,,17,1,1,14,,,,,1.0,,
11/03/2017,Northern Colo.,W 3 - 2,5,1,2,0,5,0.400,50,,2,19,,1,1,,3.5,,
11/09/2017,@ Montana St.,L 0 - 3,3,1,2,0,5,0.400,32,1,1,8,,,1,,3.5,,
11/11/2017,@ Montana,L 0 - 3,3,1,2,1,3,0.333,23,1,1,10,,,,,3.0,1,
