0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,Alcorn,W 3 - 0,3,,33,12,82,0.256,31,11,13,39,1,4,8,,52.0,5,
08/25/2017,Fordham,L 2 - 3,5,,55,24,160,0.194,54,6,6,78,10,,4,2,63.0,2,
08/26/2017,Southeast Mo. St.,W 3 - 2,5,,55,21,149,0.228,47,9,11,48,5,1,16,3,73.0,5,
09/01/2017,@ Tennessee St.,L 2 - 3,5,,62,24,175,0.217,57,5,4,76,6,2,12,2,75.0,6,
09/02/2017,"FIU @ Nashville, Tenn.",W 3 - 2,5,,55,29,167,0.156,53,7,8,59,3,2,26,1,77.0,7/,
09/02/2017,"Alcorn @ Nashville, Tenn.",W 3 - 0,3,,41,16,106,0.236,38,4,8,55,2,1,8,2,50.0,4,
09/08/2017,"Campbell @ Denton, TX",W 3 - 2,5,,55,22,151,0.219,49,9,11,54,9,3,18,,76.0,2,
09/09/2017,"Oregon St. @ Denton, TX",L 0 - 3,3,,27,17,79,0.127,24,2,7,27,3,1,6,1,33.0,1,
09/09/2017,@ North Texas,L 0 - 3,3,,22,15,81,0.086,20,6,5,25,8,1,16,3,37.0,4,
09/15/2017,Mississippi Val.,W 3 - 0,3,,47,13,112,0.304,46,3,7,51,1,4,14,3,61.0,2,
09/15/2017,"Western Caro. @ Birmingham, Ala.",L 0 - 3,3,,27,19,107,0.075,25,2,6,43,7,5,4,,36.0,2,
09/16/2017,@ UAB,L 0 - 3,3,,31,18,116,0.112,30,4,2,49,5,1,10,2,41.0,2,
09/21/2017,UIW,W 3 - 2,5,,69,32,180,0.206,69,6,8,82,5,4,20,5,89.0,1,
09/23/2017,A&M-Corpus Christi,L 2 - 3,5,,58,25,173,0.191,58,6,3,57,7,5,6,2,72.0,5,
09/28/2017,@ Sam Houston St.,L 1 - 3,4,,46,26,138,0.145,45,8,7,55,7,1,16,3,63.0,5,
09/30/2017,@ Abilene Christian,L 1 - 3,4,,51,27,143,0.168,45,5,5,59,4,,24,1,68.0,,
10/04/2017,@ SFA,L 0 - 3,3,,28,23,111,0.045,25,3,13,45,6,1,6,1,35.0,2,
10/07/2017,Houston Baptist,L 0 - 3,3,,30,20,102,0.098,29,2,4,37,7,1,8,2,37.0,1,
10/14/2017,@ Southeastern La.,W 3 - 2,5,,60,22,158,0.241,54,10,11,60,12,5,4,,77.0,7/,
10/17/2017,@ Lamar University,W 3 - 2,5,,67,26,172,0.238,61,8,8,70,4,3,12,2,84.0,4,
10/19/2017,Northwestern St.,L 1 - 3,4,,57,17,139,0.288,57,2,12,59,6,2,12,4,67.0,3,
10/21/2017,Central Ark.,L 0 - 3,3,,32,19,72,0.181,31,,4,15,6,2,4,,36.0,3,
10/26/2017,SFA,L 1 - 3,4,,57,20,148,0.250,57,5,5,66,6,1,6,2,66.0,3,
10/28/2017,Lamar University,W 3 - 1,4,,56,17,129,0.302,47,4,6,46,2,,18,1,69.0,1,
11/02/2017,@ McNeese,L 0 - 3,3,,33,18,99,0.152,31,7,8,37,7,,12,2,46.0,4,
11/04/2017,@ Nicholls St.,W 3 - 2,5,,67,25,176,0.239,60,9,8,73,9,2,18,4,87.0,2,
11/07/2017,Southeastern La.,W 3 - 1,4,,61,19,131,0.321,61,5,9,48,3,,18,2,75.0,4,
11/09/2017,@ Houston Baptist,L 0 - 3,3,,34,17,122,0.139,33,1,7,53,7,3,12,2,44.0,2,
