0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ San Jose St.,L 2 - 3,5,,62,18,161,0.273,58,6,16,61,8,2,14,2,77.0,1,
08/25/2017,"Utah Valley @ San Jose, Calif.",W 3 - 1,4,,62,23,171,0.228,58,13,14,70,5,6,12,2,87.0,,
08/26/2017,Fresno St. @ San Francisco,W 3 - 0,3,,48,17,111,0.279,46,3,6,44,6,,12,,57.0,,
08/31/2017,Northeastern,W 3 - 1,4,,57,17,169,0.237,50,3,13,87,3,,25,3,72.5,1,
09/01/2017,@ CSUN,L 1 - 3,4,,43,29,148,0.095,43,4,6,57,2,3,8,1,54.0,1,
09/02/2017,Weber St.,W 3 - 0,3,,49,14,115,0.304,49,9,8,59,2,,8,,62.0,,
09/08/2017,Wyoming,W 3 - 0,3,,48,24,126,0.190,46,8,9,52,4,3,4,4,61.0,,
09/08/2017,Washington,L 0 - 3,3,,28,21,94,0.074,25,3,6,30,6,3,18,2,43.0,,
09/09/2017,Missouri St.,L 1 - 3,4,,51,23,155,0.181,50,8,4,73,6,1,8,9/,64.0,1,
09/12/2017,Long Beach St.,W 3 - 1,4,,56,21,156,0.224,52,8,6,72,1,4,19,2,77.5,,
09/15/2017,"Sacramento St. @ Reno, Nev.",W 3 - 0,3,,50,11,120,0.325,47,4,3,56,2,3,16,,65.0,1,
09/15/2017,"Missouri @ Reno, Nev.",L 0 - 3,3,,46,21,127,0.197,42,3,7,41,4,1,12,3,56.0,1,
09/16/2017,@ Nevada,W 3 - 1,4,,53,21,149,0.215,51,5,9,57,4,2,26,3,73.0,,
09/23/2017,@ LMU (CA),W 3 - 1,4,,46,15,126,0.246,43,6,9,42,10,2,26,,67.0,,
09/26/2017,@ BYU,L 1 - 3,4,,59,24,154,0.227,56,4,7,72,2,1,16,2,72.0,2,
09/28/2017,Pacific,W 3 - 1,4,,56,23,164,0.201,54,4,11,67,5,1,32/,2,77.0,1,
09/30/2017,Saint Mary's (CA),W 3 - 1,4,,61,16,141,0.319,58,7,6,64,3,2,16,1,78.0,2,
10/05/2017,@ Gonzaga,L 2 - 3,5,,71,26,177,0.254,69,4,7,62,8,1,18,1,85.0,3,
10/07/2017,@ Portland,L 2 - 3,5,,66,29,202,0.183,63,8,9,95,7,3,16,2,85.0,1,
10/12/2017,San Francisco,W 3 - 0,3,,42,14,121,0.231,41,6,8,52,2,3,12,,57.0,,
10/14/2017,Santa Clara,L 2 - 3,5,,64,25,208,0.188,59,8,8,101,2,2,18,1,83.0,1,
10/19/2017,BYU,L 0 - 3,3,,32,18,111,0.126,30,2,11,45,5,,14,1,41.0,1,
10/21/2017,San Diego,L 2 - 3,5,,51,16,173,0.202,48,3,9,69,7,2,32/,3,72.0,2,
10/26/2017,@ Saint Mary's (CA),W 3 - 0,3,,43,13,113,0.265,36,7,4,47,1,2,18,1,61.0,,
10/28/2017,@ Pacific,L 1 - 3,4,,47,19,151,0.185,46,1,6,72,3,,20,2,58.0,4,
11/02/2017,Portland,W 3 - 0,3,,48,7,129,0.318,45,5,4,59,3,3,10,1,61.0,,
11/04/2017,Gonzaga,W 3 - 1,4,,55,17,156,0.244,54,7,7,80,2,1,16,1,71.0,1,
11/09/2017,@ Santa Clara,L 1 - 3,4,,56,29,194,0.139,53,6,5,99,6,2,24,1,76.0,1,
11/11/2017,@ San Francisco,W 3 - 0,3,,46,6,99,0.404,39,5,6,45,4,,12,,57.0,,
11/18/2017,LMU (CA),L 1 - 3,4,,46,15,126,0.246,42,3,7,51,9,2,16,5,59.0,3,
11/21/2017,@ San Diego,L 1 - 3,4,,44,17,141,0.191,40,5,8,56,7,1,16,,58.0,,
