0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"George Washington @ Knoxville, Tenn.",L 2 - 3,5,,48,26,159,0.138,43,9,12,52,9,,8,,61.0,3,
08/26/2017,@ Tennessee,L 0 - 3,3,,33,24,99,0.091,30,2,10,35,9,,8,,39.0,1,
08/26/2017,"Western Mich. @ Knoxville, Tenn.",W 3 - 2,5,,60,19,144,0.285,57,11,11,58,4,4,8,1,79.0,1,
08/29/2017,@ Winthrop,W 3 - 0,3,,46,18,122,0.230,45,6,4,61,2,1,2,,54.0,2,
09/01/2017,"USC Upstate @ Boiling Springs, NC",W 3 - 0,3,,52,17,122,0.287,50,5,8,59,3,1,12,1,64.0,1,
09/01/2017,N.C. Central,W 3 - 0,3,,42,14,90,0.311,39,2,9,35,2,,10,1,49.0,2,
09/02/2017,@ Gardner-Webb,W 3 - 0,3,,34,17,88,0.193,32,5,5,43,2,1,4,,42.0,,
09/08/2017,"FGCU @ Davidson, N.C.",L 0 - 3,3,,38,21,126,0.135,36,2,4,63,7,,2,3,41.0,,
09/09/2017,@ Davidson,L 1 - 3,4,,49,26,133,0.173,45,6,7,49,10,,4,,57.0,,
09/09/2017,"Georgia @ Davidson, N.C.",W 3 - 2,5,,56,24,133,0.241,53,3,8,50,17/,1,14,3,67.0,5,
09/16/2017,@ Georgia St.,W 3 - 0,3,,39,24,105,0.143,36,8,4,47,6,1,10,4,53.0,1,
09/16/2017,"Davidson @ Atlanta, Ga.",W 3 - 1,4,,61,25,157,0.229,55,6,12,66,2,2,8,4,73.0,1,
09/17/2017,"South Carolina St. @ Atlanta,GA",W 3 - 0,3,,43,13,84,0.357,40,6,6,41,1,,6,1,52.0,,
09/20/2017,Furman,L 1 - 3,4,,48,30,122,0.148,48,3,6,39,5,5,6,1,59.0,1,
09/22/2017,@ Mercer,W 3 - 0,3,,32,15,80,0.212,30,12,9,34,4,,16,,52.0,,
09/23/2017,@ Samford,L 1 - 3,4,,45,25,142,0.141,43,5,11,54,5,,14,5,57.0,,
09/27/2017,The Citadel,W 3 - 0,3,,42,16,91,0.286,40,7,5,43,2,3,6,2,55.0,,
10/03/2017,Presbyterian,W 3 - 1,4,,56,21,136,0.257,51,2,13,63,11,1,10,3,64.0,1,
10/06/2017,UNC Greensboro,W 3 - 2,5,,69,30,169,0.231,63,6,7,70,5,5,12,2,86.0,1,
10/07/2017,Western Caro.,W 3 - 2,5,,73,28,177,0.254,67,6,11,79,5,1,8,3,84.0,2,
10/13/2017,ETSU,L 1 - 3,4,,39,26,135,0.096,36,2,10,58,2,,8,3,45.0,1,
10/14/2017,Chattanooga,W 3 - 2,5,,56,34,148,0.149,53,5,8,70,7,2,22,6,74.0,,
10/18/2017,@ Furman,L 0 - 3,3,,37,19,119,0.151,34,3,5,46,5,1,10,4,46.0,1,
10/20/2017,Samford,W 3 - 0,3,,43,15,103,0.272,40,5,5,40,3,1,10,3,54.0,1,
10/21/2017,Mercer,W 3 - 1,4,,59,24,145,0.241,54,7,13,66,2,2,12,1,74.0,,
10/25/2017,@ The Citadel,W 3 - 1,4,,62,21,150,0.273,54,4,10,73,5,2,18,,77.0,,
11/03/2017,@ Western Caro.,L 1 - 3,4,,55,35,156,0.128,53,1,7,68,2,,10,1,61.0,,
11/04/2017,@ UNC Greensboro,L 2 - 3,5,,69,23,181,0.254,67,6,7,88,7,2,14,5,84.0,1,
11/10/2017,@ Chattanooga,W 3 - 1,4,,55,19,138,0.261,50,5,14,56,5,1,24,4,73.0,1,
11/11/2017,@ ETSU,W 3 - 0,3,,41,14,110,0.245,40,2,5,60,4,,14,4,50.0,,
11/17/2017,"Samford @ Cullowhee, N.C.",W 3 - 2,5,,67,26,179,0.229,65,4,7,85,4,1,8,5,76.0,,
11/18/2017,"Furman @ Cullowhee, N.C.",W 3 - 0,3,,47,15,114,0.281,45,4,8,51,2,1,10,5,57.0,1,
11/19/2017,"ETSU @ Cullowhee, N.C.",L 0 - 3,3,,35,21,120,0.117,35,,5,57,3,2,10,1,42.0,2,
