0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Coppin St. @ Bethlehem, Pa.",W 3 - 0,3,,35,10,72,0.347,30,9,15,31,1,2,4,,48.0,,
08/26/2017,"Marist @ Bethlehem, Pa.",W 3 - 1,4,,54,15,110,0.355,52,7,9,36,4,3,16,,72.0,,
08/26/2017,@ Lehigh,W 3 - 0,3,,40,8,105,0.305,39,5,8,52,1,1,20,,56.0,,
09/01/2017,"Grand Canyon @ Tucson, Ariz.",W 3 - 2,5,,58,29,174,0.167,56,3,10,78,5,2,20,2,73.0,3,
09/01/2017,"Eastern Ky. @ Tucson, Ariz.",W 3 - 0,3,,42,15,110,0.245,37,6,3,56,,,18,1,57.0,1,
09/02/2017,@ Arizona,W 3 - 2,5,,51,23,156,0.179,48,13,14,71,5,1,18,,74.0,1,
09/08/2017,"Eastern Ky. @ Columbia, S.C.",W 3 - 0,3,,41,11,82,0.366,37,9,3,40,3,1,14,,58.0,,
09/08/2017,"Miami (OH) @ Columbia, S.C.",L 0 - 3,3,,28,21,103,0.068,26,2,2,42,5,,12,1,36.0,2,
09/09/2017,@ South Carolina,W 3 - 2,5,,61,22,149,0.262,54,5,11,60,9,,8,,70.0,,
09/15/2017,@ Virginia Tech,W 3 - 0,3,,39,21,114,0.158,37,6,9,51,5,,4,,47.0,1,
09/15/2017,"ETSU @ Blacksburg, Va.",W 3 - 2,5,,58,28,181,0.166,52,10,8,87,5,1,14,1,76.0,4,
09/19/2017,@ Winthrop,W 3 - 1,4,,48,16,144,0.222,43,7,9,60,4,1,16,1,64.0,1,
09/22/2017,@ Gardner-Webb,W 3 - 0,3,,49,17,106,0.302,45,4,6,34,2,,8,1,57.0,,
09/29/2017,@ Campbell,W 3 - 1,4,,47,15,162,0.198,39,3,9,87,6,2,12,1,58.0,3,
09/30/2017,@ High Point,L 0 - 3,3,,36,16,107,0.187,33,1,6,44,5,1,2,,39.0,,
10/03/2017,Liberty,L 2 - 3,5,,64,26,184,0.207,58,5,8,69,3,,12,,75.0,1,
10/07/2017,@ Presbyterian,W 3 - 1,4,,71,18,153,0.346,63,5,7,67,6,3,10,2,84.0,1,
10/13/2017,UNC Asheville,W 3 - 1,4,,66,13,128,0.414,58,3,10,63,2,,16,1,77.0,1,
10/14/2017,Winthrop,W 3 - 0,3,,51,11,117,0.342,47,2,3,62,2,3,8,3,60.0,,
10/20/2017,@ Charleston So.,W 3 - 0,3,,47,16,121,0.256,44,4,4,66,4,,10,2,56.0,2,
10/21/2017,@ UNC Asheville,W 3 - 0,3,,52,9,108,0.398,50,3,7,54,6,4,8,,63.0,2,
10/27/2017,Presbyterian,W 3 - 0,3,,50,15,128,0.273,44,9,3,72,4,,10,2,64.0,,
10/28/2017,Gardner-Webb,W 3 - 1,4,,55,22,164,0.201,49,6,3,75,5,3,8,2,68.0,1,
10/31/2017,@ Liberty,W 3 - 0,3,,41,10,106,0.292,38,7,4,47,1,1,10,2,54.0,,
11/04/2017,Charleston So.,W 3 - 0,3,,45,10,103,0.340,38,9,6,49,2,,8,1,58.0,1,
11/07/2017,Campbell,W 3 - 1,4,,53,18,157,0.223,48,4,10,76,5,1,22,2,69.0,,
11/11/2017,High Point,L 1 - 3,4,,40,20,146,0.137,30,7,8,52,7,2,10,2,54.0,1,
11/18/2017,Winthrop,W 3 - 0,3,,40,16,105,0.229,38,3,6,43,5,2,13,,51.5,,
11/19/2017,High Point,W 3 - 1,4,,62,14,147,0.327,57,5,6,67,8,2,16,2,77.0,,
12/01/2017,@ Wichita St.,L 0 - 3,3,,33,15,99,0.182,30,4,2,30,3,,10,2,42.0,,
