0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"Binghamton @ Cleveland, Ohio",W 3 - 1,,4,1,0,1,1,-1.000,,2,,5,,,,,2.0,,
08/24/2018,"Montana St. @ Cleveland, Ohio",L 2 - 3,,3,1,0,0,0,,,,,,1,,,,,,
08/25/2018,@ Cleveland St.,L 0 - 3,,3,1,1,1,5,,,2,2,6,3,,,,3.0,,
09/01/2018,@ Akron,L 0 - 3,,2,1,2,1,6,0.167,,,,1,1,,1,,2.5,,
09/01/2018,"Maryland @ Akron, Ohio",L 0 - 3,,3,1,3,3,16,,1,,1,5,3,1,,,4.0,,
09/02/2018,"Stony Brook @ Akron, Ohio",L 1 - 3,,4,1,7,4,19,0.158,2,1,4,5,1,1,2,,10.0,,
09/07/2018,"Milwaukee @ Kalamazoo, Mich.",W 3 - 1,,4,1,6,1,16,0.312,1,,3,9,,,,,6.0,,
09/08/2018,@ Western Mich.,L 0 - 3,,2,1,1,1,3,,,,,,,,,,1.0,,
09/08/2018,"Loyola Chicago @ Kalamazoo, Mich.",L 1 - 3,,2,1,0,1,3,-0.333,,,,1,3,,,,,,
09/15/2018,@ Marist,L 1 - 3,,4,1,11,2,21,0.429,,2,5,12,1,,,,13.0,,
09/16/2018,@ Siena,W 3 - 1,,4,1,2,3,12,-0.083,,,,2,,,2,,3.0,,
09/22/2018,Saint Peter's,W 3 - 1,,4,1,2,2,9,,,,,,,,1,,2.5,,
09/23/2018,Rider,W 3 - 0,,1,1,0,2,2,-1.000,,,,,,,1,,0.5,,
09/29/2018,@ Iona,L 1 - 3,,4,1,2,0,12,0.167,,,2,5,,1,2,,4.0,,
09/30/2018,@ Manhattan,W 3 - 1,,3,1,5,0,12,0.417,,2,,3,1,,2,,8.0,,
10/06/2018,Fairfield,W 3 - 0,,3,1,6,3,16,0.188,,,,1,,,,1,6.0,,
10/07/2018,Quinnipiac,W 3 - 0,,3,1,5,1,11,0.364,,,,1,,,2,,6.0,,
10/13/2018,@ Rider,W 3 - 0,,3,1,5,1,10,0.400,,,,1,,,,,5.0,1,
10/14/2018,@ Saint Peter's,L 1 - 3,,3,1,3,3,20,,,,1,1,,,,,3.0,,
10/18/2018,@ Niagara,W 3 - 0,,3,1,5,2,13,0.231,2,,,2,,,1,,5.5,,
10/20/2018,Siena,W 3 - 0,,3,1,2,0,8,0.250,,,,1,,,1,,2.5,,
10/21/2018,Marist,W 3 - 2,,5,1,3,1,16,0.125,,,,1,,,4,1,5.0,,
10/27/2018,Manhattan,W 3 - 0,,3,1,7,1,14,0.429,,,,,,,,1,7.0,,
10/28/2018,Iona,L 0 - 3,,3,1,3,1,11,0.182,,,,,,,,,3.0,,
11/03/2018,Niagara,W 3 - 0,,3,1,9,2,18,0.389,,,,2,,,,,9.0,,
11/10/2018,@ Quinnipiac,W 3 - 0,,3,1,9,0,22,0.409,,,,2,,,1,,9.5,,
11/11/2018,@ Fairfield,W 3 - 1,,4,1,8,1,33,0.212,,,,2,,,5,,10.5,,
11/16/2018,"Rider @ Lake Buena Vista, FL",W 3 - 1,,4,1,10,3,24,0.292,,,,5,,,,1,10.0,,
11/17/2018,"Iona @ Lake Buena Vista, FL",L 1 - 3,,4,1,9,4,28,0.179,,,,2,,,2,1,10.0,,
