0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
09/01/2017,"North Texas @ Chestnut Hill, Mass.",L 1 - 3,,,,,,,,,,,,,,,,,
09/01/2017,@ Boston College,W 3 - 2,,,,,,,,,,,,,,,,,
09/02/2017,"Bryant @ Chestnut Hill, Mass.",W 3 - 0,,,,,,,,,,,,,,,,,
09/06/2017,Seton Hall,W 3 - 2,,,,,,,,,,,,,,,,,
09/08/2017,"Albany (NY) @ Villanova, Pa",W 3 - 0,,,,,,,,,,,,,,,,,
09/08/2017,@ Villanova,W 3 - 0,,,,,,,,,,,,,,,,,
09/09/2017,"UConn @ Villanova, Pa",W 3 - 1,,,,,,,,,,,,,,,,,
09/15/2017,@ American,L 1 - 3,,,,,,,,,,,,,,,,,
09/16/2017,"Iowa @ Washington, DC",L 0 - 3,,,,,,,,,,,,,,,,,
09/16/2017,"Howard @ Washington, DC",W 3 - 1,,,,,,,,,,,,,,,,,
09/22/2017,Penn,W 3 - 0,,,,,,,,,,,,,,,,,
09/29/2017,@ Brown,W 3 - 0,,,,,,,,,,,,,,,,,
09/30/2017,@ Yale,W 3 - 1,2,1,0,0,0,,,,1,2,,,,,,,
10/06/2017,Dartmouth,W 3 - 1,4,1,0,1,2,-0.500,,,2,5,2,,,,,,
10/07/2017,Harvard,W 3 - 0,3,1,0,0,0,,2,1,,5,,,,,1.0,,
10/13/2017,@ Cornell,L 1 - 3,4,1,5,1,14,0.286,1,,,17,,,,1,5.0,,
10/14/2017,@ Columbia,L 2 - 3,4,1,5,1,16,0.250,2,,2,10,,,,,5.0,,
10/20/2017,@ Penn,W 3 - 0,,,,,,,,,,,,,,,,,
10/27/2017,Yale,L 0 - 3,1,1,4,0,10,0.400,,,,,1,,1,,4.5,,
10/28/2017,Brown,W 3 - 0,3,1,15,2,27,0.481,1,1,1,8,,,,,16.0,,
11/03/2017,Columbia,W 3 - 0,3,1,8,3,23,0.217,2,,,14,1,,,,8.0,,
11/04/2017,Cornell,W 3 - 0,3,1,9,1,27,0.296,,2,2,12,,,,,11.0,,
11/10/2017,@ Harvard,W 3 - 0,3,1,6,1,25,0.200,,,,8,,,,,6.0,,
11/11/2017,@ Dartmouth,L 2 - 3,5,1,0,3,11,-0.273,,,,11,2,,,,,,
11/18/2017,@ Yale,W 3 - 0,2,1,0,0,0,,,,1,3,,,,,,,
12/01/2017,@ Iowa St.,L 0 - 3,2,1,0,0,0,,,,1,,,,,,,,
