0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,@ Virginia,L 0 - 3,3,1,0,0,0,,,,1,2,,,,,,,
08/27/2016,"Northwestern @ Charlottesville, Va.",L 0 - 3,3,1,0,0,0,,1,,,3,1,,,,,,
08/27/2016,"George Washington @ Charlottesville, Va.",L 2 - 3,5,1,0,0,0,,2,,1,1,,,,,,,
09/02/2016,@ Robert Morris,L 0 - 3,3,1,0,0,0,,1,,2,2,2,,,,,,
09/03/2016,@ Duquesne,L 0 - 3,,,,,,,,,,,,,,,,,
09/03/2016,"Saint Francis (PA) @ Pittsburgh, PA",L 2 - 3,5,1,0,0,0,,1,1,1,8,1,,,,1.0,,
09/09/2016,"South Carolina @ Statesboro, Ga.",L 0 - 3,,,,,,,,,,,,,,,,,
09/09/2016,@ Ga. Southern,L 2 - 3,1,1,1,0,1,1.000,,,,,,,,,1.0,,
09/10/2016,"Wake Forest @ Statesboro, Ga.",L 0 - 3,,,,,,,,,,,,,,,,,
09/13/2016,@ Niagara,L 1 - 3,,,,,,,,,,,,,,,,,
09/16/2016,"Oakland @ Lewisburg, Pa.",L 0 - 3,,,,,,,,,,,,,,,,,
09/17/2016,"Cornell @ Lewisburg, Pa.",L 1 - 3,,,,,,,,,,,,,,,,,
09/17/2016,@ Bucknell,W 3 - 2,,,,,,,,,,,,,,,,,
09/23/2016,@ Kent St.,L 0 - 3,3,1,0,0,2,,1,1,,8,1,,,,1.0,,
09/24/2016,@ Ohio,L 0 - 3,3,1,0,0,0,,2,,1,2,3,,,,,,
09/29/2016,@ Akron,W 3 - 2,5,1,0,0,0,,2,1,,7,1,,,,1.0,,
10/01/2016,Ball St.,L 0 - 3,3,1,0,0,0,,,,1,13,1,,,,,,
10/07/2016,Miami (OH),L 0 - 3,3,1,0,0,0,,1,,,14,,,,,,,
10/08/2016,Bowling Green,L 0 - 3,3,1,0,0,0,,2,,2,25,,,,,,,
10/14/2016,@ Northern Ill.,L 0 - 3,3,1,0,0,0,,3,,,8,1,,,,,,
10/15/2016,@ Western Mich.,L 1 - 3,4,1,0,0,0,,1,,1,17,2,,,,,,
10/21/2016,Central Mich.,L 2 - 3,5,1,0,0,0,,2,,,21,2,,,,,,
10/22/2016,Eastern Mich.,W 3 - 2,5,1,0,0,0,,2,1,1,14,3,,,,1.0,,
10/28/2016,Ohio,L 1 - 3,4,1,1,0,1,1.000,4,,2,12,,,,,1.0,,
10/29/2016,Kent St.,L 1 - 3,4,1,0,0,0,,,,2,14,,,,,,,
11/03/2016,Akron,L 2 - 3,5,1,1,0,1,1.000,3,,,27,1,,,,1.0,,
11/05/2016,@ Toledo,W 3 - 2,5,1,0,0,0,,2,,2,11,3,,,,,,
11/11/2016,@ Bowling Green,L 0 - 3,3,1,0,0,0,,1,,1,7,5,,,,,,
11/12/2016,@ Miami (OH),L 0 - 3,3,1,0,1,1,-1.000,,,2,13,5,,,,,,
