Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
08242018,@ Auburn,L 0 - 3,3,31,20,112,0.098,29,4,11,50,4,2,10,3,42.0
08252018,"Michigan @ Auburn, Ala.",L 0 - 3,3,41,15,130,0.2,39,1,13,53,1,1,14,4,50.0
08302018,@ Kennesaw St.,L 2 - 3,5,49,27,159,0.138,45,4,8,62,6,0,20,2,63.0
08312018,"Jacksonville @ Kennesaw, Ga.",W 3 - 1,4,59,25,132,0.258,52,8,12,55,3,1,8,0,72.0
09022018,"Texas @ Madison, Wis.",L 0 - 3,3,37,24,115,0.113,35,2,7,43,7,1,0,1,40.0
09022018,@ Wisconsin,L 1 - 3,4,58,31,158,0.171,55,7,7,62,4,2,0,0,67.0
09072018,"Temple @ Villanova, Pa.",W 3 - 0,3,46,17,111,0.261,43,7,9,37,3,1,8,1,58.0
09082018,@ Villanova,W 3 - 0,3,46,14,118,0.271,43,4,3,62,7,0,16,3,58.0
09082018,"Utah @ Villanova, Pa.",L 1 - 3,4,56,20,151,0.23800000000000002,55,5,11,63,6,2,16,0,71.0
09152018,@ Pittsburgh,L 1 - 3,4,51,20,131,0.237,48,8,5,47,8,1,12,1,66.0
09152018,"Liberty @ Pittsburgh, Pa.",W 3 - 0,3,44,17,103,0.262,41,6,7,46,2,0,6,2,53.0
09182018,@ USC Upstate,W 3 - 1,4,62,28,137,0.248,60,5,4,55,7,2,6,0,72.0
09212018,Gardner-Webb,W 3 - 0,3,42,17,98,0.255,40,7,8,44,0,1,4,2,52.0
09222018,Winthrop,L 0 - 3,3,37,18,116,0.16399999999999998,36,0,4,45,7,1,4,1,40.0
09292018,@ Radford,W 3 - 0,3,43,11,101,0.317,41,4,4,39,2,2,14,1,56.0
10022018,Campbell,W 3 - 0,3,39,16,84,0.27399999999999997,38,6,10,25,3,2,12,1,53.0
10052018,@ Presbyterian,W 3 - 0,3,52,20,119,0.26899999999999996,52,6,9,56,9,1,10,1,64.0
10062018,@ Charleston So.,W 3 - 0,3,37,16,96,0.21899999999999997,37,5,5,48,4,0,16,3,50.0
10092018,@ ETSU,W 3 - 2,5,61,32,195,0.149,59,4,7,92,7,4,18,1,78.0
10122018,USC Upstate,W 3 - 0,3,47,13,99,0.34299999999999997,43,6,7,46,3,3,19,1,65.5
10132018,UNC Asheville,W 3 - 0,3,46,10,102,0.353,44,8,6,51,3,1,16,0,63.0
10192018,@ Hampton,W 3 - 0,3,38,17,85,0.247,34,5,7,33,2,2,10,1,50.0
10202018,@ Campbell,W 3 - 0,3,45,12,96,0.344,45,8,2,50,4,2,2,0,56.0
10232018,Presbyterian,W 3 - 1,4,55,20,135,0.259,54,4,12,53,5,4,18,2,72.0
10262018,Charleston So.,W 3 - 0,3,45,11,98,0.34700000000000003,44,8,5,45,2,0,14,1,60.0
11022018,Radford,W 3 - 0,3,35,8,87,0.31,34,5,6,44,3,2,7,3,45.5
11092018,@ Winthrop,L 0 - 3,3,25,16,115,0.078,24,3,3,49,9,1,10,0,34.0
11102018,@ Gardner-Webb,W 3 - 1,4,57,22,124,0.282,53,9,6,55,8,3,12,2,75.0
11172018,UNC Asheville,W 3 - 0,3,46,15,98,0.316,40,8,8,42,4,0,6,0,57.0
11182018,"Radford @ Asheville, NC",W 3 - 0,3,44,16,115,0.243,43,6,5,59,4,2,8,0,56.0
11302018,@ Marquette,L 0 - 3,3,27,22,93,0.054000000000000006,27,0,4,42,10,1,10,3,33.0
