0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"South Dakota St. @ Kansas City, Mo.",W 3 - 1,,,,,,,,,,,,,,,,,,
08/24/2018,"Western Mich. @ Kansas City, Mo.",W 3 - 0,,,,,,,,,,,,,,,,,,
08/25/2018,@ Kansas City,W 3 - 2,,1,1,0,0,0,,,,1,,,,,,,,
08/31/2018,@ Middle Tenn.,W 3 - 0,,,,,,,,,,,,,,,,,,
09/01/2018,"Stetson @ Murfreesboro, Tenn.",W 3 - 0,,,,,,,,,,,,,,,,,,
09/01/2018,"Troy @ Murfreesboro, Tenn.",W 3 - 1,,,,,,,,,,,,,,,,,,
09/08/2018,"Northern Ky. @ Evansville, Ind.",L 2 - 3,,,,,,,,,,,,,,,,,,
09/08/2018,@ Evansville,W 3 - 0,,1,1,0,0,0,,,,,,,,,,,,
09/11/2018,Alabama A&M,W 3 - 0,,1,1,0,0,0,,,2,1,1,,,,,2.0,,
09/14/2018,"Ole Miss @ Houston, Texas",W 3 - 1,,,,,,,,,,,,,,,,,,
09/14/2018,"McNeese @ Houston, Texas",W 3 - 1,,,,,,,,,,,,,,,,,,
09/15/2018,@ Rice,L 1 - 3,,,,,,,,,,,,,,,,,,
09/21/2018,@ Southeast Mo. St.,W 3 - 0,,,,,,,,,,,,,,,,,,
09/22/2018,@ UT Martin,W 3 - 1,,,,,,,,,,,,,,,,,,
09/25/2018,Murray St.,W 3 - 1,,,,,,,,,,,,,,,,,,
09/29/2018,Morehead St.,W 3 - 0,,,,,,,,,,,,,,,,,,
10/05/2018,Eastern Ill.,W 3 - 0,,1,1,0,0,0,,,,,1,,,,,,,
10/06/2018,SIUE,W 3 - 1,,1,1,0,0,0,,,,,,,,,,,,
10/12/2018,@ Belmont,L 2 - 3,,,,,,,,,,,,,,,,,,
10/13/2018,@ Tennessee St.,W 3 - 1,,,,,,,,,,,,,,,,,,
10/16/2018,Western Ky.,W 3 - 2,,,,,,,,,,,,,,,,,,
10/19/2018,Jacksonville St.,W 3 - 1,,,,,,,,,,,,,,,,,,
10/20/2018,Tennessee Tech,W 3 - 2,,,,,,,,,,,,,,,,,,
10/26/2018,UT Martin,W 3 - 0,,3,1,0,0,2,,,2,,13,,,,,2.0,,
10/27/2018,Southeast Mo. St.,W 3 - 0,,3,1,1,1,3,,,3,2,4,,,,,4.0,,
10/30/2018,@ Murray St.,L 1 - 3,,4,1,0,0,0,,,,,7,,,,,,,
11/03/2018,@ Eastern Ky.,W 3 - 2,,5,1,0,0,0,,,1,1,7,2,,,,1.0,1,
11/09/2018,@ SIUE,W 3 - 0,,3,1,0,1,2,-0.500,,1,,9,,,,,1.0,,
11/10/2018,@ Eastern Ill.,W 3 - 1,,4,1,0,0,1,,1,1,2,6,,,,,1.0,,
11/15/2018,Tennessee St.,W 3 - 0,,3,1,0,1,2,-0.500,,1,1,5,,,,,1.0,,
11/16/2018,Jacksonville St.,W 3 - 1,,4,1,0,1,1,-1.000,,3,,5,1,,,,3.0,,
11/17/2018,Murray St.,L 0 - 3,,2,1,0,1,1,-1.000,,,,,,,,,,,
