Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
08262016,"Canisius @ Lewisburg, Pa.",W 3 - 0,3,40,15,97,0.258,37,8,6,57,3,2,12,0,56.0
08272016,@ Bucknell,W 3 - 1,4,60,23,137,0.27,55,6,6,72,3,4,18,2,79.0
08272016,"Fairleigh Dickinson @ Lewisburg, Pa.",W 3 - 0,3,42,13,93,0.312,38,6,7,46,2,1,20,0,59.0
09042016,@ Savannah St.,W 3 - 0,3,36,9,67,0.40299999999999997,33,5,7,23,2,2,4,3,45.0
09062016,@ N.C. A&T,W 3 - 0,3,43,17,96,0.271,44,6,7,48,5,2,10,0,56.0
09092016,"South Carolina St. @ Buies Creek, N.C.",W 3 - 0,3,38,11,85,0.318,35,12,7,42,1,2,6,1,55.0
09102016,@ Campbell,W 3 - 2,5,65,25,199,0.201,60,2,7,109,8,5,18,0,81.0
09102016,"Navy @ Buies Creek, N.C.",W 3 - 1,4,47,25,132,0.16699999999999998,45,6,8,55,3,2,16,2,63.0
09172016,@ Georgia St.,W 3 - 1,4,54,24,142,0.21100000000000002,52,4,5,63,4,0,12,5,64.0
09172016,"South Carolina St. @ Atlanta, Ga.",W 3 - 0,3,36,18,80,0.225,34,9,8,31,1,1,8,4,50.0
09222016,@ SMU,L 1 - 3,4,50,22,169,0.166,49,1,13,76,6,2,20,5,63.0
09242016,@ Tulsa,L 1 - 3,4,45,29,139,0.115,43,1,10,46,5,1,18,3,56.0
09302016,UCF,L 1 - 3,4,50,26,161,0.149,46,6,2,77,5,1,22,5,68.0
10022016,South Fla.,L 0 - 3,3,37,21,117,0.13699999999999998,35,0,3,44,5,1,6,1,41.0
10052016,Cincinnati,L 0 - 3,3,27,14,104,0.125,25,3,4,39,3,0,12,1,36.0
10072016,Memphis,W 3 - 2,5,61,32,182,0.159,58,3,9,95,1,2,22,0,77.0
10132016,@ Tulane,W 3 - 1,4,55,20,147,0.23800000000000002,52,2,8,72,4,2,14,0,66.0
10152016,@ Houston,W 3 - 0,3,53,13,115,0.348,52,1,9,48,4,1,6,3,58.0
10212016,Temple,L 1 - 3,4,53,22,140,0.221,50,2,8,38,6,4,12,0,65.0
10232016,UConn,W 3 - 2,5,52,33,165,0.115,47,0,7,77,5,3,26,0,68.0
10272016,@ South Fla.,L 1 - 3,4,55,22,153,0.21600000000000003,51,1,10,67,4,3,2,1,60.0
10292016,@ UCF,L 0 - 3,3,35,18,127,0.134,34,2,6,61,2,1,14,2,45.0
11042016,Tulsa,L 0 - 3,3,27,24,95,0.032,23,0,3,40,7,2,8,3,33.0
11062016,SMU,L 0 - 3,3,28,15,94,0.138,27,3,4,32,6,0,0,1,31.0
11112016,@ UConn,L 1 - 3,4,49,19,142,0.21100000000000002,49,4,11,52,13,16,2,0,70.0
11132016,@ Temple,L 0 - 3,3,35,19,103,0.155,34,2,5,31,0,0,2,1,38.0
11172016,Houston,W 3 - 1,4,47,23,133,0.18,46,8,12,65,2,2,8,1,61.0
11192016,Tulane,L 1 - 3,4,55,26,141,0.20600000000000002,54,3,6,64,9,1,6,4,62.0
11232016,@ Cincinnati,L 0 - 3,3,30,25,102,0.049,27,4,5,43,6,1,8,2,39.0
11262016,@ Memphis,L 0 - 3,3,40,14,119,0.218,39,5,7,56,5,1,8,1,50.0
