Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
08262016,"Campbell @ Charlotte, N.C.",W 3 - 0,3,40,12,103,0.272,38,7,3,56,3,0,14,1,54.0
08272016,"Mercer @ Charlotte, N.C.",W 3 - 1,4,61,17,168,0.262,61,3,5,84,8,1,16,5,73.0
08272016,@ Charlotte,W 3 - 0,3,47,17,139,0.21600000000000003,44,10,4,65,3,2,12,1,65.0
09022016,Western Caro.,W 3 - 0,3,40,15,117,0.214,38,5,7,56,2,0,19,0,54.5
09022016,New Mexico,W 3 - 1,4,62,18,161,0.273,60,6,10,74,1,1,12,4,75.0
09032016,Stetson,W 3 - 0,3,39,7,107,0.299,35,8,7,44,1,1,8,0,52.0
09092016,@ DePaul,L 2 - 3,5,61,15,147,0.313,56,4,6,56,11,3,14,0,75.0
09102016,"UIC @ Chicago, Ill.",L 2 - 3,5,63,27,179,0.201,59,4,7,80,7,3,22,1,81.0
09102016,"Albany (NY) @ Chicago, Ill.",L 1 - 3,4,65,26,185,0.21100000000000002,61,3,4,79,1,1,14,0,76.0
09162016,Stetson,W 3 - 0,3,41,9,85,0.376,38,4,6,33,2,0,14,0,52.0
09172016,LIU,W 3 - 0,3,48,9,115,0.33899999999999997,48,6,6,63,4,1,6,1,58.0
09172016,Wright St.,W 3 - 0,3,45,11,138,0.24600000000000002,42,4,8,73,3,1,4,0,52.0
09212016,@ UCF,L 0 - 3,3,27,19,129,0.062,23,2,5,52,2,0,4,3,31.0
09252016,Memphis,W 3 - 1,4,56,9,149,0.315,52,4,9,76,6,0,14,2,67.0
09302016,@ Cincinnati,L 0 - 3,3,32,18,114,0.12300000000000001,29,1,7,43,4,3,2,4,37.0
10022016,@ East Carolina,W 3 - 0,3,43,11,110,0.29100000000000004,40,5,2,50,0,0,12,4,54.0
10072016,Tulane,L 1 - 3,4,47,19,152,0.184,40,6,9,64,7,0,12,3,59.0
10092016,Houston,W 3 - 1,4,46,10,131,0.275,41,8,6,73,2,0,24,1,66.0
10142016,@ Temple,W 3 - 0,3,47,15,101,0.317,45,3,3,36,2,3,12,1,59.0
10162016,@ UConn,W 3 - 2,5,48,25,164,0.14,46,5,8,66,7,2,28,2,69.0
10212016,SMU,L 1 - 3,4,44,23,150,0.14,41,5,5,61,7,3,6,0,55.0
10232016,Tulsa,W 3 - 1,4,60,16,163,0.27,55,2,7,72,4,0,19,1,71.5
10272016,East Carolina,W 3 - 1,4,57,19,150,0.253,51,4,4,66,1,2,17,1,71.5
10292016,Cincinnati,L 0 - 3,3,34,12,109,0.20199999999999999,32,3,5,41,5,1,6,1,41.0
11022016,UCF,L 0 - 3,3,43,17,118,0.22,41,1,1,54,3,1,10,4,50.0
11042016,@ Memphis,L 2 - 3,5,64,26,177,0.215,60,6,7,74,6,3,18,0,82.0
11102016,@ Tulsa,L 2 - 3,5,68,19,184,0.266,64,1,7,83,2,0,28,0,83.0
11122016,@ SMU,L 0 - 3,3,39,20,127,0.15,39,3,1,59,5,2,6,3,47.0
11182016,UConn,W 3 - 0,3,42,8,112,0.304,41,6,4,53,0,0,8,2,52.0
11202016,Temple,L 0 - 3,3,39,14,119,0.21,37,2,4,42,4,2,0,1,43.0
11232016,@ Houston,W 3 - 0,3,40,13,109,0.248,39,4,5,62,2,4,18,2,57.0
11252016,@ Tulane,W 3 - 2,5,58,12,197,0.23399999999999999,56,7,10,94,3,6,12,1,77.0
