Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
08262016,Arkansas,W 3 - 0,3,44,12,95,0.337,42,3,6,35,3,0,10,0,52.0
08272016,Missouri St.,L 2 - 3,5,61,18,141,0.305,59,3,9,58,5,2,28,2,80.0
08272016,Xavier,W 3 - 1,4,57,25,145,0.221,54,2,4,58,4,1,18,4,69.0
09032016,"Stanford @ Boulder, Colo.",L 2 - 3,5,56,29,153,0.17600000000000002,54,4,2,59,2,0,30,2,75.0
09042016,@ Colorado,L 2 - 3,5,60,22,155,0.245,57,5,9,53,5,4,24,4,81.0
09092016,@ Oregon,L 0 - 3,3,28,22,95,0.063,28,1,3,38,8,1,6,3,33.0
09102016,"Belmont @ Eugene, Ore.",W 3 - 0,3,30,9,64,0.32799999999999996,28,4,4,33,7,2,20,1,46.0
09102016,"Saint Mary's (CA) @ Eugene, Oregon",W 3 - 0,3,39,13,86,0.302,32,4,5,35,2,0,28,0,57.0
09162016,"Omaha @ St. Louis, Mo.",W 3 - 0,3,42,9,72,0.45799999999999996,41,8,4,38,3,2,14,3,59.0
09172016,"Murray St. @ St. Louis, Mo.",W 3 - 0,3,47,5,87,0.483,46,3,6,35,0,0,14,4,57.0
09172016,@ Saint Louis,W 3 - 0,3,35,10,87,0.287,32,6,7,37,3,0,24,4,53.0
09212016,@ Purdue,W 3 - 2,5,61,27,154,0.221,55,7,10,45,4,2,24,3,82.0
09242016,Rutgers,W 3 - 0,3,44,17,96,0.281,42,3,4,50,1,1,18,1,57.0
09282016,Nebraska,L 0 - 3,3,37,16,104,0.20199999999999999,36,2,6,33,3,0,14,3,46.0
10022016,@ Maryland,W 3 - 2,5,58,27,146,0.212,55,5,9,71,11,4,26,1,80.0
10052016,@ Northwestern,W 3 - 0,3,41,13,90,0.311,39,7,9,38,2,2,12,1,56.0
10082016,@ Wisconsin,L 1 - 3,4,52,16,145,0.248,50,1,6,60,10,0,12,3,59.0
10122016,Michigan St.,W 3 - 0,3,53,17,113,0.319,49,0,10,42,3,0,16,1,61.0
10152016,Northwestern,W 3 - 0,3,38,16,125,0.17600000000000002,34,3,7,67,0,1,24,1,54.0
10212016,Indiana,W 3 - 0,3,39,11,101,0.27699999999999997,39,8,6,38,2,1,12,0,54.0
10222016,Purdue,L 2 - 3,5,55,21,154,0.221,53,4,14,52,5,0,24,2,71.0
10282016,@ Nebraska,L 0 - 3,3,36,17,112,0.17,34,1,10,48,5,2,12,1,45.0
10292016,@ Iowa,L 2 - 3,5,70,20,160,0.312,65,5,9,59,7,2,24,3,89.0
11042016,@ Michigan,L 1 - 3,4,53,21,145,0.221,48,3,3,55,11,1,22,0,68.0
11052016,@ Michigan St.,L 0 - 3,3,38,19,105,0.18100000000000002,34,1,5,32,5,1,16,2,48.0
11112016,Wisconsin,L 0 - 3,3,28,20,116,0.069,27,1,5,41,3,1,14,1,37.0
11122016,Minnesota,L 0 - 3,3,40,19,124,0.16899999999999998,39,1,1,65,6,0,8,0,45.0
11182016,Maryland,W 3 - 0,3,46,12,108,0.315,43,3,5,50,4,0,22,2,60.0
11192016,Ohio St.,W 3 - 1,4,47,17,134,0.22399999999999998,44,2,4,59,6,0,30,0,64.0
11252016,@ Rutgers,W 3 - 0,3,41,7,79,0.43,39,7,3,35,1,1,16,1,57.0
11262016,@ Penn St.,L 1 - 3,4,51,16,116,0.302,49,3,8,45,6,2,20,5,66.0
