Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
08262016,Bradley,W 3 - 2,5,62,29,187,0.17600000000000002,57,3,9,80,2,2,18,0,76.0
08262016,Akron,W 3 - 0,3,43,11,85,0.376,38,3,3,38,5,0,26,0,59.0
08272016,Western Ill.,W 3 - 0,3,38,13,84,0.298,37,4,2,51,3,0,14,0,49.0
09022016,Dartmouth @ Sacred Heart,L 0 - 3,3,43,24,117,0.162,38,2,2,42,7,1,8,0,50.0
09032016,@ Sacred Heart,W 3 - 2,5,63,25,159,0.239,59,6,5,63,8,4,23,3,84.5
09032016,George Mason @ Sacred Heart,W 3 - 0,3,36,10,77,0.33799999999999997,36,7,4,31,5,1,20,2,54.0
09092016,"Xavier @ Kalamazoo, Mich.",L 1 - 3,4,34,29,126,0.04,29,3,5,46,6,1,8,0,42.0
09092016,"Tennessee @ Kalamazoo, Mich.",L 1 - 3,4,40,26,131,0.107,36,6,6,42,8,2,2,1,49.0
09102016,@ Western Mich.,W 3 - 2,5,57,27,167,0.18,47,8,15,55,3,3,6,0,71.0
09162016,"Missouri St. @ Milwaukee, Wis.",L 0 - 3,3,34,22,119,0.10099999999999999,31,2,1,46,3,3,6,3,42.0
09172016,@ Marquette,L 0 - 3,3,37,15,112,0.196,36,5,3,51,5,1,4,0,45.0
09232016,Northern Ky.,W 3 - 2,5,63,30,176,0.188,63,2,5,71,6,2,20,1,77.0
09242016,Wright St.,W 3 - 0,3,46,16,112,0.268,44,5,4,52,2,1,16,1,60.0
10012016,UIC,W 3 - 0,3,45,18,107,0.252,42,3,2,44,0,4,18,1,61.0
10022016,Green Bay,L 2 - 3,5,56,27,173,0.168,51,3,6,76,3,5,20,5,74.0
10072016,@ Cleveland St.,L 2 - 3,5,60,32,162,0.17300000000000001,59,2,7,72,4,1,18,5,72.0
10082016,@ Youngstown St.,W 3 - 1,4,61,23,128,0.297,57,8,3,49,7,3,16,3,80.0
10142016,@ Oakland,L 2 - 3,5,54,29,150,0.16699999999999998,52,2,7,57,12,1,14,0,64.0
10152016,@ Valparaiso,W 3 - 1,4,57,39,183,0.098,54,2,4,94,2,3,16,1,70.0
10212016,Youngstown St.,W 3 - 0,3,47,15,107,0.299,45,7,6,46,4,1,10,2,60.0
10222016,Cleveland St.,L 2 - 3,5,67,37,192,0.156,63,4,6,70,5,2,24,6,85.0
10282016,@ UIC,L 1 - 3,4,58,25,150,0.22,55,3,5,71,2,4,6,3,68.0
10302016,@ Green Bay,L 0 - 3,3,38,21,107,0.159,36,0,4,50,3,3,10,2,46.0
11042016,@ Wright St.,W 3 - 1,4,58,19,162,0.24100000000000002,54,3,3,74,4,4,12,2,71.0
11052016,@ Northern Ky.,L 0 - 3,3,28,13,106,0.142,28,1,4,36,6,1,4,1,32.0
11112016,Oakland,W 3 - 0,3,36,14,83,0.265,33,7,9,30,2,3,14,2,53.0
11122016,Valparaiso,W 3 - 0,3,41,17,117,0.205,38,5,3,66,4,1,24,1,59.0
11182016,"Oakland @ Cleveland, Ohio",L 2 - 3,5,60,31,222,0.131,52,2,9,92,9,7,12,3,75.0
