Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
08262016,Missouri,L 2 - 3,5,46,30,150,0.107,44,3,11,61,6,2,10,1,56.0
08272016,Liberty,W 3 - 1,4,42,19,156,0.147,41,6,8,63,5,3,10,2,56.0
08272016,Pittsburgh,L 0 - 3,3,22,19,97,0.031,21,4,8,33,6,1,12,3,33.0
08302016,@ Auburn,L 2 - 3,5,56,24,172,0.18600000000000003,54,2,7,83,9,1,16,3,67.0
09022016,@ Texas St.,L 0 - 3,3,29,24,106,0.047,27,0,4,47,4,1,8,2,34.0
09022016,"Tulsa @ San Marcos, Texas",L 1 - 3,4,54,31,173,0.133,50,3,12,85,7,1,12,4,64.0
09032016,"SFA @ San Marcos, Texas",L 1 - 3,4,57,23,180,0.18899999999999997,56,2,11,80,1,2,14,4,68.0
09082016,@ Georgia Tech,L 2 - 3,5,53,30,193,0.11900000000000001,50,5,4,84,5,2,10,1,65.0
09082016,"Georgia @ Atlanta, Ga.",L 0 - 3,3,44,25,136,0.14,40,0,4,60,6,2,8,0,50.0
09092016,"Georgia St. @ Atlanta, Ga.",W 3 - 1,4,64,13,155,0.32899999999999996,59,7,15,70,8,2,10,1,78.0
09162016,"Evansville @ Jacksonville, Ala.",W 3 - 0,3,39,18,116,0.18100000000000002,37,9,6,61,0,2,6,5,53.0
09162016,@ Jacksonville St.,W 3 - 1,4,65,29,162,0.222,62,7,14,68,5,4,6,6,79.0
09172016,"ULM @ Jacksonville, Ala.",W 3 - 0,3,49,14,105,0.33299999999999996,46,6,9,40,2,2,4,8,59.0
09172016,"Nicholls St. @ Jacksonville, Ala.",W 3 - 0,3,41,19,96,0.22899999999999998,38,5,7,50,4,3,6,6,52.0
09232016,@ Lipscomb,W 3 - 2,5,59,25,170,0.2,57,2,10,72,3,0,19,6,70.5
09302016,@ Jacksonville,W 3 - 2,5,67,20,170,0.276,66,8,13,73,6,0,6,2,78.0
10012016,@ North Florida,W 3 - 1,4,53,18,129,0.271,51,13,13,66,4,0,16,1,74.0
10072016,FGCU,W 3 - 1,4,49,19,134,0.22399999999999998,45,3,9,64,3,4,24,2,68.0
10082016,Stetson,W 3 - 0,3,36,12,87,0.276,33,7,9,41,2,0,12,0,49.0
10142016,USC Upstate,W 3 - 0,3,48,15,109,0.303,45,7,10,49,4,1,10,1,61.0
10152016,NJIT,W 3 - 0,3,42,11,91,0.341,38,6,6,42,3,1,12,1,55.0
10212016,Lipscomb,L 0 - 3,3,39,19,110,0.182,38,4,10,42,4,1,24,2,56.0
10282016,@ NJIT,W 3 - 1,4,60,18,149,0.282,55,11,8,61,3,1,6,1,75.0
10302016,@ USC Upstate,W 3 - 2,5,73,22,179,0.285,69,8,15,90,5,2,10,3,88.0
11042016,@ Stetson,W 3 - 0,3,45,8,93,0.39799999999999996,42,5,7,34,2,2,6,0,55.0
11052016,@ FGCU,L 2 - 3,5,60,25,165,0.212,55,8,11,53,11,1,6,0,72.0
11112016,North Florida,W 3 - 0,3,44,9,100,0.35,42,4,3,46,3,5,12,4,59.0
11122016,Jacksonville,W 3 - 0,3,48,16,118,0.271,43,3,6,52,1,3,14,3,61.0
11182016,"FGCU @ Nashville, Tenn.",L 2 - 3,5,52,34,165,0.109,49,6,7,73,9,3,22,2,72.0
