Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
08262016,"Sacramento St. @ Arlington, Texas",L 0 - 3,3,16,20,93,-0.043,16,2,1,30,7,0,8,3,22.0
08272016,@ UT Arlington,L 0 - 3,3,19,29,92,-0.109,19,1,2,28,4,1,0,2,21.0
08272016,"Sam Houston St. @ Arlington, Texas",L 0 - 3,3,23,10,86,0.151,22,2,5,30,8,0,4,6,27.0
09022016,@ Little Rock,L 0 - 3,3,28,20,74,0.10800000000000001,26,3,2,29,16,0,9,2,35.5
09032016,"UT Martin @ Little Rock, Ark.",L 0 - 3,3,26,17,94,0.096,25,1,5,42,9,1,4,2,30.0
09032016,"Oklahoma @ Little Rock, Ark.",L 0 - 3,3,22,23,84,-0.012,20,3,2,26,7,0,11,1,30.5
09072016,@ Louisiana Tech,L 0 - 3,3,17,24,85,-0.08199999999999999,17,3,5,29,7,0,6,1,23.0
09162016,Texas Southern,L 1 - 3,4,41,30,130,0.085,33,3,11,55,5,9,2,1,54.0
09172016,Prairie View,L 0 - 3,3,27,21,93,0.065,23,6,10,36,5,4,0,2,37.0
09232016,Alabama A&M,L 1 - 3,4,46,29,119,0.14300000000000002,42,4,10,38,6,2,4,0,54.0
09242016,"Alabama St. @ Little Rock, Ark.",L 0 - 3,3,23,14,81,0.111,22,4,5,26,6,4,2,1,32.0
09302016,Southern U.,W 3 - 2,5,53,29,157,0.153,46,6,10,71,10,8,4,2,69.0
10012016,Alcorn,W 3 - 1,4,43,17,121,0.215,42,9,4,68,7,4,0,1,56.0
10082016,@ Grambling,W 3 - 1,4,52,19,132,0.25,49,8,7,55,8,3,6,0,66.0
10142016,@ Jackson St.,L 0 - 3,3,21,23,110,-0.018000000000000002,21,2,4,43,3,1,19,0,33.5
10152016,@ Mississippi Val.,W 3 - 1,4,42,30,156,0.077,35,5,9,69,5,1,20,0,58.0
10212016,@ Alabama St.,L 0 - 3,3,18,26,91,-0.08800000000000001,15,7,2,29,6,0,4,0,27.0
10222016,@ Alabama A&M,L 0 - 3,3,22,20,87,0.023,19,9,3,32,11,5,0,0,36.0
10282016,@ Alcorn,W 3 - 1,4,41,20,127,0.165,35,5,10,63,16,1,10,0,52.0
10292016,@ Southern U.,L 1 - 3,4,33,34,152,-0.006999999999999999,32,2,5,71,5,0,16,3,43.0
11052016,Grambling,W 3 - 0,3,32,24,106,0.075,31,6,6,52,1,5,4,2,45.0
11112016,Mississippi Val.,W 3 - 0,3,34,5,68,0.426,29,10,6,31,1,9,2,0,54.0
11122016,Jackson St.,W 3 - 0,3,39,15,108,0.222,35,8,2,52,2,6,0,0,53.0
11142016,@ Prairie View,W 3 - 2,5,39,25,145,0.09699999999999999,38,8,8,61,6,3,19,0,59.5
11152016,@ Texas Southern,L 0 - 3,3,18,20,95,-0.021,17,1,3,31,9,1,6,1,23.0
11182016,"Southern U. @ Jackson, Miss.",L 1 - 3,4,41,23,130,0.138,34,7,9,56,5,1,18,0,58.0
