Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
09022016,"Delaware St. @ Catonsville, Md.",W 3 - 0,3,39,13,97,0.268,33,10,12,40,2,1,10,4,55.0
09022016,@ UMBC,L 0 - 3,3,41,21,119,0.168,39,1,7,38,4,0,8,4,46.0
09032016,"Akron @ Catonsville, Md.",W 3 - 1,4,60,22,164,0.23199999999999998,54,5,11,59,4,0,18,2,74.0
09062016,George Washington,L 1 - 3,4,46,29,126,0.135,45,5,9,53,5,1,8,1,56.0
09092016,@ UConn,L 0 - 3,3,19,12,76,0.092,17,1,2,22,10,6,0,1,26.0
09092016,"St. Francis Brooklyn @ Storrs, Conn.",W 3 - 1,4,51,27,158,0.152,43,9,11,68,7,6,8,0,70.0
09102016,"Yale @ Storrs, Conn.",L 0 - 3,3,30,22,97,0.08199999999999999,30,2,6,35,6,0,8,0,36.0
09132016,@ Howard,L 0 - 3,3,23,17,80,0.075,20,1,11,21,7,0,2,2,25.0
09162016,"Hampton @ Fairfax, Va.",L 2 - 3,5,60,27,139,0.237,56,6,15,45,9,1,26,0,80.0
09172016,"Bryant @ Fairfax, Va.",L 0 - 3,3,39,18,118,0.17800000000000002,37,2,6,46,2,0,6,2,44.0
09172016,@ George Mason,L 0 - 3,3,27,27,95,0.0,25,5,10,29,3,1,10,0,38.0
09232016,Lafayette,L 2 - 3,5,56,32,165,0.145,51,9,12,76,14,2,20,2,77.0
09242016,Lehigh,L 0 - 3,3,45,15,115,0.261,43,4,11,49,5,1,2,2,51.0
09302016,@ Holy Cross,W 3 - 1,4,49,24,136,0.184,49,7,14,64,9,1,18,2,66.0
10012016,@ Army West Point,L 1 - 3,4,44,26,156,0.115,41,8,10,60,4,1,8,0,57.0
10082016,Bucknell,L 1 - 3,4,54,30,163,0.147,52,2,12,68,10,1,10,0,62.0
10092016,Colgate,L 0 - 3,3,33,22,119,0.092,28,1,5,58,8,1,4,0,37.0
10142016,American,L 0 - 3,3,25,20,106,0.047,22,3,8,39,5,2,6,2,33.0
10152016,@ Navy,L 0 - 3,3,25,17,84,0.095,24,1,9,18,6,1,2,3,28.0
10212016,@ Lehigh,L 0 - 3,3,27,19,97,0.08199999999999999,25,4,6,33,4,4,4,1,37.0
10222016,@ Lafayette,W 3 - 2,5,59,31,179,0.156,56,7,12,90,13,2,12,5,74.0
10282016,Army West Point,L 0 - 3,3,32,19,98,0.133,29,5,6,41,8,3,6,0,43.0
10292016,Holy Cross,L 1 - 3,4,44,25,142,0.134,43,9,12,61,4,0,14,0,60.0
11042016,@ Bucknell,W 3 - 1,4,51,25,133,0.195,47,3,7,65,2,4,18,0,67.0
11052016,@ Colgate,L 0 - 3,3,29,13,98,0.163,27,3,3,31,8,0,8,0,36.0
11122016,@ American,L 0 - 3,3,32,16,95,0.168,29,4,4,28,12,3,8,1,43.0
11132016,Navy,L 0 - 3,3,32,17,94,0.16,29,2,4,41,7,2,6,3,39.0
