Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
08262016,Idaho St.,W 3 - 0,3,46,10,104,0.34600000000000003,43,6,7,48,1,2,14,3,61.0
08272016,Gonzaga,L 2 - 3,5,69,27,171,0.24600000000000002,66,5,10,71,4,2,14,6,83.0
08272016,Butler,W 3 - 1,4,63,17,136,0.33799999999999997,60,7,6,72,2,0,12,2,76.0
09022016,@ Missouri,W 3 - 2,5,67,25,153,0.275,60,5,11,65,4,3,8,0,79.0
09022016,"Rice @ Columbia, Mo.",W 3 - 0,3,50,9,109,0.376,44,6,6,51,1,1,6,0,60.0
09032016,"Illinois St. @ Columbia, Mo.",L 2 - 3,5,56,24,147,0.218,54,6,9,67,4,3,22,0,76.0
09092016,"Texas St. @ Portland, Ore.",W 3 - 0,3,47,13,98,0.34700000000000003,44,6,6,26,4,0,12,1,59.0
09102016,"CSU Bakersfield @ Portland, OR",W 3 - 1,4,55,8,118,0.39799999999999996,50,4,11,47,2,1,14,4,67.0
09102016,@ Portland,W 3 - 0,3,44,19,110,0.22699999999999998,43,7,5,51,4,2,14,0,60.0
09152016,@ BYU,W 3 - 2,5,67,29,165,0.23,62,7,12,56,3,2,20,4,86.0
09172016,Utah St.,W 3 - 0,3,57,19,131,0.29,54,1,7,59,0,1,12,3,65.0
09212016,@ Colorado,W 3 - 2,5,67,28,185,0.21100000000000002,59,2,11,76,1,2,20,0,81.0
09242016,Arizona St.,W 3 - 2,5,64,27,180,0.20600000000000002,61,7,10,86,0,2,30,1,88.0
09302016,UCLA,L 0 - 3,3,44,17,115,0.235,41,2,4,44,5,0,12,4,52.0
10012016,Southern California,L 2 - 3,5,55,30,161,0.155,52,4,8,58,2,1,16,1,68.0
10072016,@ California,W 3 - 0,3,46,13,95,0.34700000000000003,43,5,8,35,0,1,16,2,60.0
10092016,@ Stanford,W 3 - 1,4,68,28,158,0.253,66,6,3,65,4,1,14,1,82.0
10142016,@ Washington,L 0 - 3,3,39,17,105,0.21,38,1,9,43,9,0,6,6,43.0
10162016,@ Washington St.,W 3 - 2,5,62,28,170,0.2,60,3,15,64,6,4,20,3,79.0
10212016,Oregon,L 2 - 3,5,73,34,195,0.2,72,1,4,80,1,1,8,3,79.0
10222016,Oregon St.,W 3 - 2,5,70,21,159,0.308,67,8,4,66,7,0,18,1,87.0
10282016,@ Southern California,W 3 - 1,4,64,20,155,0.284,62,9,10,69,3,2,26,1,88.0
10292016,@ UCLA,L 0 - 3,3,46,17,141,0.20600000000000002,46,2,4,64,0,0,12,3,54.0
11042016,California,W 3 - 0,3,47,13,116,0.293,45,1,5,41,0,3,22,2,62.0
11052016,Stanford,L 0 - 3,3,40,22,119,0.151,39,5,4,52,3,0,10,2,50.0
11092016,@ Oregon,W 3 - 1,4,53,18,157,0.223,48,7,6,75,1,1,20,5,71.0
11102016,@ Oregon St.,W 3 - 0,3,44,13,99,0.313,42,8,8,36,3,1,14,3,60.0
11172016,Washington St.,W 3 - 2,5,68,26,154,0.273,65,6,7,61,6,3,14,0,84.0
11202016,Washington,L 1 - 3,4,62,26,141,0.255,57,1,9,52,3,1,11,2,69.5
11232016,@ Arizona,L 1 - 3,4,52,22,148,0.203,49,3,7,58,4,0,6,1,58.0
11252016,Colorado,L 2 - 3,5,73,35,185,0.205,69,1,7,84,1,1,18,4,84.0
12022016,"UNLV @ Provo, Utah",L 1 - 3,4,63,24,154,0.253,60,4,6,59,0,1,14,0,75.0
