0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,Western Mich.,L 2 - 3,5,1,,0,0,0,,5,,1,25,1,,,,,,
08/31/2019,South Alabama,W 3 - 1,4,1,,0,0,0,,5,1,2,12,,,,,1.0,,
08/31/2019,Northern Ky.,L 0 - 3,3,1,,0,0,0,,2,,,18,2,,,,,,
09/06/2019,"Nevada @ San Francisco, CA",L 0 - 3,1,1,,0,0,0,,,,,5,,,,,,,
09/06/2019,@ San Francisco,L 0 - 3,3,1,,0,0,0,,3,1,,11,1,,,,1.0,,
09/07/2019,"UC Riverside @ San Francisco, CA",W 3 - 2,5,1,,0,0,1,0.000,8,,2,23,1,,,,,,
09/10/2019,IUPUI,L 1 - 3,4,1,,0,0,0,,4,1,,15,1,,,,1.0,,
09/13/2019,@ Evansville,L 1 - 3,4,1,,0,0,0,,1,,,16,,,,,,,
09/14/2019,Middle Tenn.,L 2 - 3,5,1,,0,0,1,,1,2,1,18,1,,,,2.0,,
09/14/2019,Eastern Ill.,W 3 - 1,4,1,,0,0,0,,8,1,1,24,1,,,,1.0,,
09/17/2019,@ Eastern Mich.,L 1 - 3,4,1,,1,0,1,1.000,,,1,16,,,,,1.0,,
09/20/2019,"Presbyterian @ Edwardsville, IL",W 3 - 0,3,1,,0,0,0,,3,,1,18,,,,,,,
09/21/2019,"Central Ark. @ Edwardsville, IL",W 3 - 2,5,1,,0,0,0,,3,1,1,32,1,,,,1.0,,
09/21/2019,@ SIUE,W 3 - 2,5,1,,1,0,2,0.500,2,,2,25,2,,,,1.0,,
09/24/2019,Western Ill.,W 3 - 0,3,1,,0,0,0,,4,,,9,1,,,,,,
09/27/2019,Denver,W 3 - 1,4,1,,1,0,1,1.000,5,1,2,20,1,,,,2.0,,
10/04/2019,@ North Dakota St.,L 0 - 3,3,1,,0,0,0,,1,,1,9,,,,,,,
10/06/2019,@ North Dakota,W 3 - 0,3,1,,0,0,0,,1,3,2,15,,,,,3.0,,
10/11/2019,Oral Roberts,W 3 - 0,3,1,,0,0,1,0.000,3,,,18,1,,,,,,
10/13/2019,@ Omaha,W 3 - 2,5,1,,0,0,0,,3,3,1,26,,,,,3.0,,
10/18/2019,@ South Dakota St.,W 3 - 2,5,1,,0,0,2,0.000,4,1,1,32,,,,,1.0,,
10/20/2019,"South Dakota @ Sioux Falls, S.D. (Pentagon)",L 0 - 3,3,1,,0,0,0,,5,,1,19,1,,,,,,
10/22/2019,@ Western Ill.,W 3 - 2,5,1,,1,0,5,0.200,5,,2,17,1,,,,1.0,,
10/25/2019,@ Denver,L 1 - 3,4,1,,0,0,0,,4,,2,19,2,,,,,,
11/01/2019,North Dakota St.,W 3 - 1,4,1,,0,0,0,,12,,2,24,,,,,,,
11/03/2019,North Dakota,W 3 - 1,4,1,,0,0,0,,6,,1,22,1,,,,,,
11/08/2019,Omaha,L 1 - 3,4,1,,0,0,0,,4,,5,10,3,,,,,,
11/10/2019,@ Oral Roberts,W 3 - 0,3,1,,0,0,1,0.000,6,,1,9,1,,,,,,
11/15/2019,South Dakota St.,W 3 - 0,3,1,,0,0,0,,1,1,1,16,,,,,1.0,,
11/17/2019,South Dakota,L 0 - 3,3,1,,0,0,0,,1,,1,12,1,,,,,,
11/22/2019,"Oral Roberts @ Denver, CO",W 3 - 1,4,1,,0,0,0,,1,,,19,2,,,,,,
11/23/2019,@ Denver,L 1 - 3,4,1,,0,1,1,-1.000,4,,,9,,,,,,,
12/05/2019,@ Bowling Green,L 1 - 3,4,1,,0,0,1,0.000,6,1,1,22,1,,,,1.0,,
