0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"Towson @ Baltimore, Md.",W 3 - 2,,5,1,1,0,1,1.000,3,2,3,22,1,,,,3.0,,
08/25/2018,@ Loyola Maryland,W 3 - 1,,4,1,0,0,0,,2,,1,20,,,,,,,
08/25/2018,"Siena @ Baltimore, Md.",W 3 - 0,,3,1,0,0,0,,4,,1,11,,,,,,,
08/31/2018,@ Southeast Mo. St.,W 3 - 0,,3,1,0,0,0,,2,1,,9,,,,,1.0,,
08/31/2018,"Northwestern St. @ Cape Girardeau, Mo.",L 1 - 3,,4,1,0,1,2,-0.500,1,,1,17,,,,,,,
09/01/2018,"ULM @ Jackson, Mo.",W 3 - 0,,3,1,0,0,0,,3,,2,8,,,,,,,
09/07/2018,@ Penn,W 3 - 1,,4,1,0,0,0,,3,2,2,12,,,,,2.0,,
09/07/2018,Saint Francis (PA) @ Philadelphia,W 3 - 0,,3,1,0,0,0,,3,,2,19,,,,,,,
09/08/2018,Lehigh @ Philadelphia,W 3 - 1,,4,1,0,0,1,,10,1,3,17,,,,,1.0,,
09/21/2018,@ UNC Asheville,W 3 - 1,,4,1,0,0,0,,3,,2,13,,,,,,,
09/22/2018,@ USC Upstate,W 3 - 1,,4,1,0,0,1,,4,,1,20,2,,,,,,
09/25/2018,@ Winthrop,W 3 - 0,,3,1,0,0,0,,1,1,,17,,,,,1.0,,
09/29/2018,High Point,L 0 - 3,,3,1,0,0,0,,1,,,12,1,,,,,,
10/05/2018,Hampton,W 3 - 0,,3,1,0,0,0,,2,2,1,8,,,,,2.0,,
10/06/2018,Campbell,W 3 - 1,,4,1,0,0,0,,3,4,,19,2,,,,4.0,,
10/12/2018,@ Charleston So.,L 2 - 3,,5,1,0,0,0,,2,2,1,27,,,,,2.0,,
10/13/2018,@ Presbyterian,W 3 - 2,,5,1,0,0,0,,4,2,,16,2,,,,2.0,,
10/19/2018,Gardner-Webb,W 3 - 0,,3,1,0,0,0,,1,,,12,,,,,,,
10/20/2018,Winthrop,W 3 - 0,,3,1,0,0,0,,,2,,11,,,,,2.0,,
10/26/2018,@ Campbell,W 3 - 1,,4,1,0,0,0,,1,1,,18,,,,,1.0,,
10/27/2018,"Hampton @ Petersburg, Va.",W 3 - 0,,3,1,0,0,0,,2,2,,21,1,,,,2.0,,
10/30/2018,Presbyterian,W 3 - 0,,3,1,0,0,0,,5,,1,11,,,,,,,
11/02/2018,@ High Point,L 0 - 3,,3,1,0,0,0,,2,,1,13,,,,,,,
11/09/2018,USC Upstate,W 3 - 1,,4,1,0,0,0,,4,,1,18,,,,,,,
11/10/2018,UNC Asheville,L 2 - 3,,5,1,0,0,0,,1,,1,15,,,,,,,
11/17/2018,"Winthrop @ Asheville, NC",W 3 - 0,,3,1,0,0,0,,3,1,,16,,,,,1.0,,
11/18/2018,"High Point @ Asheville, NC",L 0 - 3,,3,1,0,0,0,,2,,1,13,1,,,,,,
11/29/2018,"App State @ Clemson, S.C.",W 3 - 1,,4,1,0,0,0,,3,1,1,12,,,,,1.0,,
11/30/2018,@ Clemson,L 1 - 3,,4,1,0,0,0,,1,,,17,,,,,,,
