0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,@ Howard,L 0 - 3,,3,1,0,0,0,,1,,1,11,1,,,,,,
08/25/2018,American,L 1 - 3,,4,1,1,0,1,1.000,,1,,31,4,,,,2.0,,
08/31/2018,"Toledo @ Peoria, Ill.",W 3 - 2,,5,1,0,0,1,,,,,21,3,,,,,,
09/01/2018,"Western Ill. @ Peoria, Ill.",W 3 - 2,,5,1,0,0,0,,3,,1,24,1,,,,,,
09/01/2018,@ Bradley,L 1 - 3,,4,1,0,0,0,,2,,,23,3,,,,,,
09/07/2018,"South Fla. @ Brooklyn, N.Y.",L 1 - 3,,4,1,0,0,1,,4,1,1,12,,,,,1.0,,
09/07/2018,"Holy Cross @ Brooklyn, N.Y.",L 0 - 3,,3,1,0,0,0,,2,,,14,,,,,,,
09/08/2018,@ LIU,W 3 - 2,,5,1,0,0,0,,1,1,2,15,2,,,,1.0,,
09/14/2018,Alabama A&M,W 3 - 0,,3,1,0,0,0,,2,1,1,11,,,,,1.0,,
09/14/2018,Morgan St.,W 3 - 2,,5,1,0,0,0,,4,,,22,,,,,,,
09/15/2018,Coppin St.,W 3 - 0,,3,1,0,0,0,,,,1,15,2,,,,,,
09/21/2018,Saint Louis,W 3 - 0,,3,1,0,0,0,,2,,,20,1,,,,,,
09/22/2018,Dayton,L 1 - 3,,4,1,0,0,0,,2,2,,11,1,,,,2.0,,
09/28/2018,@ George Mason,L 1 - 3,,4,1,0,0,0,,4,3,,10,1,,,,3.0,,
10/05/2018,Rhode Island,W 3 - 0,,3,1,0,0,0,,2,3,,9,,,,,3.0,,
10/06/2018,Fordham,L 1 - 3,,4,1,1,0,1,1.000,2,2,2,17,,,,,3.0,,
10/09/2018,West Virginia,L 0 - 3,,3,1,0,0,0,,1,,,11,1,,,,,,
10/12/2018,@ Davidson,L 1 - 3,,4,1,0,0,0,,,,,32,1,,,,,,
10/14/2018,@ VCU,L 1 - 3,,4,1,0,0,0,,,1,1,14,1,,,,1.0,,
10/19/2018,@ La Salle,L 1 - 3,,4,1,0,0,0,,,1,,16,2,,,,1.0,,
10/21/2018,@ Duquesne,L 2 - 3,,5,1,0,0,0,,7,1,,18,1,,,,1.0,,
10/25/2018,George Mason,L 1 - 3,,4,1,0,0,0,,,2,1,26,,,,,2.0,,
11/02/2018,VCU,L 0 - 3,,3,1,0,0,0,,1,,1,4,2,,,,,,
11/03/2018,Davidson,W 3 - 0,,3,1,0,0,0,,3,2,,16,,,,,2.0,,
11/09/2018,@ Fordham,W 3 - 2,,5,1,0,0,2,,,3,,34,,,,,3.0,,
11/10/2018,@ Rhode Island,W 3 - 2,,5,1,0,0,0,,1,2,3,36,2,,,,2.0,,
