0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,Illinois,L 2 - 3,3,1,,0,0,0,,,,,2,,,,,,,
09/01/2019,@ Illinois,L 2 - 3,,,,,,,,,,,,,,,,,,
09/06/2019,"Cincinnati @ East Lansing, MI",L 0 - 3,1,1,,0,0,0,,,,,,,,,,,,
09/06/2019,"Miami (OH) @ East Lansing, MI",W 3 - 0,,,,,,,,,,,,,,,,,,
09/07/2019,@ Michigan St.,W 3 - 2,,,,,,,,,,,,,,,,,,
09/13/2019,"Houston @ Waco, Texas",W 3 - 2,,,,,,,,,,,,,,,,,,
09/14/2019,@ Baylor,L 0 - 3,1,1,,0,0,0,,,1,,1,,,,,1.0,,
09/20/2019,ETSU,W 3 - 0,2,1,,0,0,0,,,,,1,,,,,,,
09/21/2019,Ga. Southern,W 3 - 0,2,1,,0,0,0,,,,,1,,,,,,,
09/21/2019,North Dakota St.,W 3 - 0,2,1,,0,0,0,,,,1,1,,,,,,,
09/27/2019,@ Ole Miss,L 2 - 3,,,,,,,,,,,,,,,,,,
09/29/2019,Texas A&M,W 3 - 2,3,1,,0,0,0,,,1,2,5,,,,,1.0,,
10/04/2019,@ Georgia,L 1 - 3,3,1,,0,0,0,,,2,2,4,1,,,,2.0,,
10/06/2019,@ Auburn,W 3 - 0,3,1,,0,0,0,,2,1,1,7,,,,,1.0,,
10/11/2019,LSU,L 2 - 3,5,1,,0,0,0,,,,3,6,,,,,,,
10/13/2019,Mississippi St.,W 3 - 0,3,1,,0,1,1,-1.000,,,3,8,,,,,,,
10/16/2019,Kentucky,L 0 - 3,3,1,,0,0,0,,,,,5,,,,,,,
10/20/2019,@ Missouri,L 1 - 3,3,1,,0,0,0,,,,1,3,,,,,,,
10/25/2019,@ South Carolina,L 0 - 3,3,1,,0,0,0,,,,,4,,,,,,,
10/27/2019,@ Florida,L 1 - 3,,,,,,,,,,,,,,,,,,
11/01/2019,Ole Miss,W 3 - 2,1,1,,0,0,0,,,,,2,,,,,,,
11/03/2019,Georgia,L 1 - 3,3,1,,0,0,0,,1,,,6,1,,,,,,
11/10/2019,@ Alabama,W 3 - 0,,,,,,,,,,,,,,,,,,
11/13/2019,@ Arkansas,W 3 - 2,4,1,,0,0,1,,1,1,1,11,,,,,1.0,,
11/22/2019,Alabama,W 3 - 0,3,1,,0,0,0,,1,1,1,8,1,,,,1.0,,
11/24/2019,Missouri,L 1 - 3,4,1,,0,0,0,,,,1,5,1,,,,,,
11/27/2019,Auburn,W 3 - 1,4,1,,1,0,1,1.000,2,,2,28,,,,,1.0,,
11/30/2019,@ Mississippi St.,W 3 - 0,3,1,,0,0,0,,3,2,2,12,,,,,2.0,,
