0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Little Rock @ Dallas, Texas",W 3 - 0,,,,,,,,,,,,,,,,,
08/26/2016,@ SMU,W 3 - 1,1,1,0,0,0,,,,,,,,,,,,
08/27/2016,"Montana @ Dallas, Texas",W 3 - 0,2,1,4,0,7,0.571,,,,,,,4,,6.0,,
09/01/2016,@ Texas,L 0 - 3,1,1,1,0,1,1.000,,,,1,,,,,1.0,,
09/02/2016,"Miami (FL) @ Austin, Texas",L 2 - 3,5,1,1,1,2,,,,,,,,,1,1.0,,
09/03/2016,"Army West Point @ Austin, Texas",L 0 - 3,2,1,7,0,8,0.875,,,1,,,,1,,7.5,,
09/08/2016,@ Oklahoma,W 3 - 2,,,,,,,,,,,,,,,,,
09/09/2016,"Lamar University @ Norman, Okla.",W 3 - 0,2,1,1,0,4,0.250,,,1,,,,2,,2.0,,
09/10/2016,"Ohio @ Norman, Okla.",W 3 - 1,2,1,3,1,6,0.333,1,,,,,,2,,4.0,,
09/15/2016,Texas St.,W 3 - 1,4,1,4,0,6,0.667,,1,,,,1,4,,8.0,,
09/16/2016,Texas Tech,W 3 - 0,2,1,1,1,4,,,2,,,,,,,3.0,,
09/17/2016,Wichita St.,W 3 - 2,1,1,2,0,2,1.000,,,,1,,,1,,2.5,,
09/25/2016,Southern Miss.,W 3 - 0,1,1,0,0,0,,,,,,,,,,,,
09/30/2016,North Texas,W 3 - 2,1,1,0,0,1,,,,,,,,,,,,
10/02/2016,@ UTEP,W 3 - 2,3,1,1,1,3,,,,,1,,,,,1.0,,
10/09/2016,@ Marshall,L 2 - 3,3,1,1,0,4,0.250,,,1,1,,1,1,,2.5,,
10/14/2016,@ Middle Tenn.,W 3 - 1,2,1,0,1,5,-0.200,,,,3,,,2,,1.0,,
10/16/2016,UTEP,W 3 - 2,2,1,1,0,7,0.143,,,,1,,,4,,3.0,,
10/21/2016,Rice,W 3 - 0,3,1,5,1,13,0.308,,,,2,,1,2,3,7.0,,
10/23/2016,Western Ky.,L 1 - 3,4,1,4,5,15,-0.067,,,,1,,,4,,6.0,,
10/28/2016,@ UAB,W 3 - 1,4,1,4,1,10,0.300,1,,,1,,,1,1,4.5,,
10/30/2016,@ Louisiana Tech,L 0 - 3,1,1,0,1,4,-0.250,,,,,,,,,,,
11/04/2016,Fla. Atlantic,W 3 - 0,3,1,5,0,10,0.500,,1,,1,,1,2,1,8.0,,
11/06/2016,FIU,W 3 - 2,3,1,2,3,9,-0.111,,3,1,,,,1,,5.5,,
11/10/2016,@ Charlotte,W 3 - 1,2,1,3,0,10,0.300,,2,1,2,,1,1,,6.5,,
11/12/2016,@ Rice,L 0 - 3,3,1,2,1,5,0.200,,,1,,,,1,,2.5,,
11/18/2016,"Fla. Atlantic @ Houston, Texas",W 3 - 1,4,1,6,3,13,0.231,,,1,,,1,7,1,10.5,,
11/19/2016,"Western Ky. @ Houston, Texas",L 1 - 3,2,1,0,0,4,,,,,,,,2,,1.0,,
