0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"North Florida @ Wilmington, NC",L 0 - 3,2,1,,0,0,1,0.000,,,1,1,1,,,,,,
08/30/2019,"Duquesne @ Wilmington, NC",L 1 - 3,1,1,,0,0,0,,,,,1,,,,,,,
08/31/2019,@ UNCW,L 0 - 3,3,1,,0,0,0,,,,,2,3,,,,,,
09/06/2019,"ETSU @ Greensboro, NC",L 0 - 3,,,,,,,,,,,,,,,,,,
09/06/2019,"Coastal Carolina @ Greensboro, NC",L 0 - 3,3,1,,0,0,0,,,,,5,1,,,,,,
09/07/2019,"South Carolina St. @ Greensboro, NC",W 3 - 0,3,1,,0,0,0,,,,1,2,,,,,,,
09/10/2019,N.C. A&T,W 3 - 0,3,1,,0,0,0,,,1,,4,,,,,1.0,,
09/13/2019,@ Jacksonville,W 3 - 1,4,1,,0,0,1,0.000,1,,1,4,1,,,,,,
09/13/2019,"Belmont @ Jacksonville, FL",W 3 - 1,4,1,,0,0,0,,1,1,,6,2,,,,1.0,,
09/14/2019,"LIU @ Jacksonville, AL",W 3 - 1,4,1,,0,0,0,,,,,5,1,,,,,,
09/17/2019,@ South Carolina St.,W 3 - 0,3,1,,0,0,0,,3,1,,3,,,,,1.0,,
09/20/2019,"Jacksonville St. @ Charleston, S.C.",W 3 - 1,4,1,,0,0,0,,4,,1,5,,,,,,,
09/20/2019,@ Col. of Charleston,L 0 - 3,3,1,,0,0,1,,1,,,4,1,,,,,,
09/21/2019,"New Orleans @ Charleston, S.C.",W 3 - 0,3,1,,0,0,0,,,1,,6,1,,,,1.0,,
09/27/2019,@ Gardner-Webb,W 3 - 0,3,1,,0,0,0,,2,1,,5,2,,,,1.0,,
09/28/2019,@ Winthrop,L 1 - 3,4,1,,0,0,0,,1,,1,8,1,,,,,,
10/04/2019,@ Presbyterian,L 0 - 3,3,1,,0,0,0,,2,1,1,8,1,,,,1.0,,
10/11/2019,Radford,W 3 - 2,5,1,,0,0,3,0.000,1,2,,17,2,,,,2.0,,
10/12/2019,High Point,L 1 - 3,4,1,,0,0,0,,,,,9,1,,,,,,
10/18/2019,Campbell,L 0 - 3,3,1,,0,0,0,,,,1,2,1,,,,,,
10/19/2019,Hampton,W 3 - 1,4,1,,0,0,0,,,,1,8,1,,,,,,
10/25/2019,Gardner-Webb,W 3 - 0,3,1,,0,0,0,,1,,1,3,2,,,,,,
10/26/2019,Winthrop,L 0 - 3,3,1,,0,0,0,,,,,4,,,,,,,
11/01/2019,@ UNC Asheville,L 0 - 3,3,1,,0,0,1,0.000,1,,1,2,,,,,,,
11/02/2019,@ USC Upstate,L 1 - 3,4,1,,0,1,1,-1.000,,,,3,,,,,,,
11/08/2019,Presbyterian,W 3 - 2,5,1,,0,0,0,,2,2,3,14,,,,,2.0,1,
11/15/2019,@ High Point,L 1 - 3,4,1,,0,0,0,,,1,,6,1,,,,1.0,,
11/16/2019,@ Radford,W 3 - 2,5,1,,0,0,0,,1,1,,10,,,,,1.0,,
11/22/2019,"Campbell @ Rock Hill, SC",L 0 - 3,3,1,,0,0,0,,,1,,6,,,,,1.0,,
