0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,High Point,L 1 - 3,4,,31,22,108,0.083,28,4,5,36,9,1,10,2,41.0,3,
08/25/2017,Dayton,L 1 - 3,4,,37,20,129,0.132,34,2,4,47,8,2,6,4,44.0,,
08/26/2017,Cal Poly,L 0 - 3,3,,29,16,98,0.133,26,2,8,25,8,,10,1,36.0,,
08/28/2017,@ Milwaukee,L 0 - 3,3,,34,18,100,0.160,32,1,4,38,7,,11,1,40.5,2,
09/01/2017,"UTRGV @ Eugene, Ore.",L 0 - 3,3,,33,19,115,0.122,32,,2,40,3,,14,1,40.0,,
09/01/2017,"LMU (CA) @ Eugene, Ore.",L 1 - 3,4,,52,26,180,0.144,48,4,4,63,6,2,24,5,70.0,1,
09/02/2017,@ Oregon,L 0 - 3,3,,26,19,93,0.075,25,1,1,27,8,,8,4,31.0,,
09/05/2017,@ UNI,L 0 - 3,3,,25,17,110,0.073,25,1,2,49,5,,4,5,28.0,3,
09/08/2017,@ Iowa,L 0 - 3,3,,25,22,94,0.032,22,1,1,41,7,2,2,1,29.0,,
09/09/2017,@ Iowa,L 0 - 3,3,,30,18,115,0.104,29,1,3,42,6,,16,3,39.0,,
09/09/2017,"Iowa St. @ Iowa City, Iowa",L 0 - 3,3,,32,16,119,0.134,30,2,6,49,4,,2,,35.0,,
09/12/2017,Illinois St.,W 3 - 1,4,,53,31,154,0.143,50,5,6,63,10,3,12,1,67.0,,
09/15/2017,@ Ohio St.,L 1 - 3,4,,40,24,143,0.112,38,2,2,67,4,,18,1,51.0,3,
09/15/2017,"Dayton @ Columbus, OH",L 0 - 3,3,,28,9,89,0.213,24,3,2,34,8,,4,3,33.0,,
09/16/2017,"Western Ky. @ Bexley, Ohio",L 0 - 3,3,,31,14,92,0.185,30,2,5,26,6,,6,2,36.0,,
09/21/2017,@ Western Mich.,L 1 - 3,4,,41,27,138,0.101,38,2,8,57,4,2,10,,50.0,1,
09/23/2017,@ Bowling Green,L 2 - 3,5,,71,29,216,0.194,67,4,9,104,4,1,16,1,84.0,1,
09/29/2017,Eastern Mich.,L 2 - 3,5,,53,28,173,0.145,48,2,9,68,4,2,16,1,65.0,,
09/30/2017,Central Mich.,W 3 - 1,4,,52,17,127,0.276,47,4,4,52,3,1,22,2,68.0,3,
10/06/2017,@ Toledo,W 3 - 1,4,,61,24,161,0.230,54,8,10,66,7,3,,1,72.0,,
10/07/2017,@ Ball St.,W 3 - 2,5,,62,24,175,0.217,59,10,9,76,7,3,14,2,82.0,1,
10/13/2017,@ Buffalo,L 0 - 3,3,,32,14,99,0.182,29,3,5,35,8,2,4,3,39.0,,
10/14/2017,@ Akron,W 3 - 2,5,,51,28,175,0.131,49,5,7,56,4,5,14,3,68.0,,
10/20/2017,Ohio,L 1 - 3,4,,41,13,121,0.231,38,4,14,46,11,1,8,8,50.0,,
10/21/2017,Kent St.,W 3 - 0,3,,53,18,150,0.233,52,1,8,65,2,2,18,5,65.0,1,
10/25/2017,Western Mich.,W 3 - 1,4,,59,18,146,0.281,58,5,9,60,3,2,12,5,72.0,,
10/28/2017,Miami (OH),L 0 - 3,3,,28,23,122,0.041,28,5,4,56,1,2,6,4,38.0,2,
11/03/2017,@ Central Mich.,L 1 - 3,4,,38,26,122,0.098,36,5,7,44,5,3,6,1,49.0,1,
11/04/2017,@ Eastern Mich.,L 0 - 3,3,,28,19,106,0.085,28,5,2,47,5,3,14,,43.0,1,
11/10/2017,Ball St.,L 1 - 3,4,,44,26,156,0.115,42,1,4,66,6,1,8,1,50.0,2,
11/11/2017,Toledo,W 3 - 0,3,,38,17,106,0.198,33,5,4,43,1,1,8,1,48.0,1,
