0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,Marshall,W 3 - 1,4,,63,24,162,0.241,59,12,9,69,2,3,6,1,81.0,2,
08/25/2017,Kansas City,W 3 - 0,3,,41,19,112,0.196,40,4,4,44,4,1,6,2,49.0,,
08/26/2017,Missouri,W 3 - 2,5,,64,25,169,0.231,61,14/,7,66,4,4,10,1,87.0,1,
08/27/2017,UNI,L 1 - 3,4,,52,25,169,0.160,50,1,6,75,9,1,8,4,58.0,,
09/01/2017,@ UAB,W 3 - 1,4,,69,26,156,0.276,65,4,10,77,5,3,8,1,80.0,,
09/01/2017,"Georgia St. @ Birmingham, Ala.",W 3 - 2,5,,62,34,203,0.138,60,6,3,101,6,6,14,2,81.0,,
09/02/2017,"Western Ill. @ Birmingham, Ala.",W 3 - 0,3,,51,10,106,0.387,50,3,3,55,1,3,6,2,60.0,3,
09/07/2017,@ Ole Miss,L 0 - 3,3,,30,17,104,0.125,28,3,7,47,4,2,18,1,44.0,,
09/08/2017,"Northwestern St. @ Oxford, MS",W 3 - 2,5,,57,24,154,0.214,53,4,7,71,7,5,4,,68.0,5,
09/08/2017,"Mercer @ Oxford, MS",W 3 - 1,4,,54,21,154,0.214,50,5,7,80,2,3,8,,66.0,5,
09/15/2017,"South Fla. @ Jacksonville, Fla.",W 3 - 1,4,,63,27,189,0.190,58,3,8,93,3,2,8,2,72.0,1,
09/16/2017,"Presbyterian @ Jacksonville, Fla.",W 3 - 0,3,,47,15,111,0.288,43,2,3,61,2,3,12,1,58.0,,
09/16/2017,"Jacksonville @ Jacksonville, Fla.",W 3 - 1,4,,63,23,164,0.244,61,9,7,70,1,1,4,1,75.0,,
09/22/2017,SIUE,W 3 - 2,5,,64,26,207,0.184,59,9,9,84,2,5,10,1,83.0,,
09/23/2017,Eastern Ill.,W 3 - 1,4,,66,24,183,0.230,62,3,4,89,6,3,10,3,77.0,,
09/27/2017,@ Alabama A&M,W 3 - 0,3,,40,13,90,0.300,36,10,4,29,4,1,8,,55.0,,
09/29/2017,@ Southeast Mo. St.,W 3 - 0,3,,48,22,130,0.200,42,6,5,52,,2,2,,57.0,1,
09/30/2017,@ UT Martin,W 3 - 0,3,,42,15,99,0.273,39,6,7,45,,4,12,6,58.0,2,
10/03/2017,@ Murray St.,W 3 - 0,3,,40,15,99,0.253,38,5,5,48,5,1,16,1,54.0,,
10/07/2017,Eastern Ky.,L 1 - 3,4,,49,24,141,0.177,48,2,8,54,6,2,8,5,57.0,1,
10/10/2017,@ Western Ky.,L 0 - 3,3,,34,17,85,0.200,31,2,7,20,5,,4,,38.0,1,
10/13/2017,@ Tennessee Tech,W 3 - 0,3,,41,16,118,0.212,35,3,6,56,2,,12,,50.0,,
10/15/2017,@ Jacksonville St.,W 3 - 0,3,,46,15,110,0.282,45,6,5,44,1,2,8,3,58.0,,
10/19/2017,Belmont,W 3 - 1,4,,40,19,122,0.172,38,7,3,51,6,4,16,2,59.0,2,
10/20/2017,Tennessee St.,W 3 - 1,4,,58,19,146,0.267,52,10,3,70,7,3,4,2,73.0,1,
10/27/2017,@ Eastern Ill.,W 3 - 0,3,,41,14,100,0.270,39,5,3,54,2,3,6,1,52.0,1,
10/28/2017,@ SIUE,W 3 - 2,5,,67,16,173,0.295,64,8,12,79,3,2,8,1,81.0,5,
11/01/2017,@ Middle Tenn.,W 3 - 0,3,,36,13,86,0.267,34,11,5,35,1,1,14,,55.0,1,
11/03/2017,UT Martin,W 3 - 0,3,,44,8,107,0.336,42,2,5,49,1,5,6,1,54.0,1,
11/04/2017,Southeast Mo. St.,W 3 - 0,3,,49,16,118,0.280,47,9,1,61,1,2,2,1,61.0,,
11/08/2017,Murray St.,L 1 - 3,4,,61,21,196,0.204,60,1,6,108,3,4,6,1,69.0,,
11/11/2017,@ Morehead St.,W 3 - 0,3,,49,13,99,0.364,49,4,4,49,8,2,4,1,57.0,,
11/16/2017,Southeast Mo. St.,W 3 - 0,3,,54,12,124,0.339,48,9,7,54,,,4,2,65.0,,
11/17/2017,Eastern Ky.,W 3 - 1,4,,58,16,134,0.313,56,3,3,74,5,7,18,1,77.0,,
11/18/2017,Murray St.,W 3 - 2,5,,71,19,187,0.278,69/,7,10,99,6,2,14,4,87.0,1,
12/01/2017,@ UCLA,L 0 - 3,3,,20,15,99,0.051,20,1,5,43,9,,10,1,26.0,1,
