0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Minnesota @ Madison, Wis.",L 0 - 3,3,,27,26,109,0.009,26,3,5,37,5,1,9,4,35.5,,
08/26/2017,@ Wisconsin,L 0 - 3,3,,27,14,89,0.146,27,4,4,25,3,,9,2,35.5,2,
09/02/2017,"Auburn @ Bayamon, Puerto Rico",L 1 - 3,4,,50,27,153,0.150,48,5,10,73,4,2,15,5,64.5,3,
09/03/2017,"Florida @ Bayamon, P.R.",L 0 - 3,3,,28,17,101,0.109,27,2,8,33,3,1,19,,40.5,1,
09/08/2017,LIU,W 3 - 0,3,,45,14,108,0.287,43,4,8,49,2,,23,1,60.5,4,
09/10/2017,LSU,W 3 - 1,4,,63,19,152,0.289,61,5,10,71,4,,22,4,79.0,,
09/15/2017,LMU (CA),L 2 - 3,5,,50,22,151,0.185,47,3,2,62,7,,22,1,64.0,5/,
09/16/2017,Coastal Carolina,W 3 - 2,5,,58,23,159,0.220,53,4,12,72,4,,20,1,72.0,,
09/22/2017,@ NC State,L 2 - 3,5,,60,24,149,0.242,58,5,13,56,1,3,14,,75.0,1,
09/24/2017,Louisville,W 3 - 2,5,,55,20,154,0.227,54,4,6,69,3,,26,4,72.0,3,
09/29/2017,@ Clemson,W 3 - 1,4,,50,17,113,0.292,47,3,8,34,8,,26,1,66.0,1,
10/01/2017,@ Georgia Tech,L 1 - 3,4,,49,23,136,0.191,47,9,3,59,12,1,27,1,72.5,1,
10/06/2017,Duke,W 3 - 1,4,,53,19,143,0.238,50,3,5,60,4,1,24,2,69.0,,
10/08/2017,Wake Forest,W 3 - 2,5,,51,19,134,0.239,46,6,7,48,6,,30,4,72.0,,
10/13/2017,Virginia Tech,W 3 - 1,4,,52,15,121,0.306,44,8,7,46,5,1,15,2,68.5,1,
10/14/2017,Virginia,W 3 - 0,3,,40,7,82,0.402,37,7,5,36,3,1,18,1,57.0,1,
10/18/2017,NC State,W 3 - 1,4,,61,19,138,0.304,55,7,12,56,5,,20,1,78.0,3,
10/20/2017,@ Pittsburgh,L 0 - 3,3,,27,13,81,0.173,25,1,8,19,7,1,14,3,36.0,,
10/27/2017,@ Florida St.,L 0 - 3,3,,35,19,116,0.138,34,2,4,43,6,1,18,2,47.0,,
10/29/2017,@ Miami (FL),L 0 - 3,3,,29,14,91,0.165,28,5,4,28,8,1,6,1,38.0,3,
11/03/2017,Boston College,W 3 - 0,3,,39,10,111,0.261,33,1,1,57,,,14,1,47.0,2,
11/05/2017,Syracuse,W 3 - 0,3,,41,15,118,0.220,39,,3,55,2,2,18,2,52.0,,
11/09/2017,Georgia Tech,W 3 - 2,5,,62,23,173,0.225,56,2,4,72,3,,26,,77.0,2,
11/11/2017,Clemson,W 3 - 0,3,,37,10,97,0.278,34,4,7,39,4,,23,,52.5,,
11/17/2017,@ Notre Dame,L 0 - 3,3,,25,20,99,0.051,25,1,3,43,6,,11,2,31.5,,
11/19/2017,@ Louisville,L 2 - 3,5,,50,26,168,0.143,46,4,7,66,5,1,26,2,68.0,1,
11/22/2017,@ Wake Forest,L 1 - 3,4,,44,28,148,0.108,43,6,5,60,8,3,37,6,71.5,,
11/24/2017,@ Duke,L 0 - 3,3,,32,21,114,0.096,29,,,49,,,25,,44.5,4,
