0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Air Force,W 3 - 2,,3,1,2,1,8,0.125,,,,,,,2,,3.0,,
08/25/2018,@ Wake Forest,W 3 - 1,,,,,,,,,,,,,,,,,,
08/25/2018,Maryland,L 0 - 3,,,,,,,,,,,,,,,,,,
08/31/2018,@ North Carolina,L 0 - 3,,,,,,,,,,,,,,,,,,
09/01/2018,"UMES @ Chapel Hill, N.C.",W 3 - 0,,2,1,1,0,3,0.333,,,,,,,,,1.0,,
09/01/2018,"Michigan St. @ Chapel Hill, N.C.",L 0 - 3,,,,,,,,,,,,,,,,,,
09/04/2018,@ Duke,L 0 - 3,,,,,,,,,,,,,,,,,,
09/07/2018,Winthrop,W 3 - 1,,,,,,,,,,,,,,,,,,
09/08/2018,Delaware St.,W 3 - 0,,,,,,,,,,,,,,,,,,
09/08/2018,N.C. A&T,W 3 - 0,,,,,,,,,,,,,,,,,,
09/14/2018,@ Kansas,L 0 - 3,,,,,,,,,,,,,,,,,,
09/15/2018,@ Kansas,L 0 - 3,,,,,,,,,,,,,,,,,,
09/21/2018,@ The Citadel,L 1 - 3,,1,1,3,1,4,0.500,,,,,,,1,,3.5,,
09/22/2018,@ Mercer,W 3 - 2,,5,1,7,1,16,0.375,,,,2,,1,7,1,11.5,,
09/26/2018,@ Western Caro.,L 0 - 3,,2,1,0,2,5,-0.400,,,,,,,2,,1.0,,
09/28/2018,Chattanooga,W 3 - 0,,,,,,,,,,,,,,,,,,
09/29/2018,Samford,W 3 - 2,,2,1,2,0,2,1.000,,,,,,,1,,2.5,,
10/03/2018,ETSU,L 0 - 3,,,,,,,,,,,,,,,,,,
10/12/2018,@ Furman,L 0 - 3,,,,,,,,,,,,,,,,,,
10/13/2018,@ Wofford,L 1 - 3,,,,,,,,,,,,,,,,,,
10/19/2018,Mercer,L 2 - 3,,,,,,,,,,,,,,,,,,
10/20/2018,The Citadel,W 3 - 0,,,,,,,,,,,,,,,,,,
10/24/2018,Western Caro.,L 1 - 3,,,,,,,,,,,,,,,,,,
10/26/2018,@ Samford,L 0 - 3,,,,,,,,,,,,,,,,,,
10/27/2018,@ Chattanooga,W 3 - 1,,,,,,,,,,,,,,,,,,
10/31/2018,@ ETSU,L 0 - 3,,,,,,,,,,,,,,,,,,
11/09/2018,Wofford,W 3 - 1,,,,,,,,,,,,,,,,,,
11/10/2018,Furman,W 3 - 1,,,,,,,,,,,,,,,,,,
11/16/2018,"Furman @ Greensboro, N.C.",L 0 - 3,,,,,,,,,,,,,,,,,,
