0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"Campbell @ San Diego, Calif.",W 3 - 0,,3,1,0,0,1,,1,3,1,5,,,,,3.0,,
08/25/2018,@ San Diego St.,L 2 - 3,,5,1,0,0,0,,5,1,1,19,1,,,,1.0,,
08/28/2018,@ Long Beach St.,L 1 - 3,,4,1,0,0,0,,5,1,1,10,1,,,,1.0,,
08/30/2018,@ South Dakota St.,W 3 - 0,,3,1,0,0,0,,5,1,2,10,,,,,1.0,,
08/31/2018,"Green Bay @ Brookings, SD",L 0 - 3,,3,1,0,0,0,,1,1,,11,,,,,1.0,,
09/01/2018,"Weber St. @ Brookings, S.D.",W 3 - 0,,3,1,0,0,0,,5,,3,11,,,,,,,
09/07/2018,"UC Riverside @ Sacramento, Calif.",W 3 - 2,,5,1,0,0,0,,8,3,,21,1,,,,3.0,,
09/08/2018,"Nevada @ Sacramento, Calif.",L 0 - 3,,3,1,0,0,0,,3,1,1,13,1,,,,1.0,,
09/08/2018,@ Sacramento St.,W 3 - 2,,5,1,0,0,0,,9,1,,22,1,,,,1.0,,
09/14/2018,Idaho St.,W 3 - 2,,5,1,0,0,0,,2,2,1,29,1,,,,2.0,,
09/14/2018,Tennessee Tech,W 3 - 0,,3,1,0,0,1,,5,1,1,13,,,,,1.0,,
09/15/2018,Montana St.,L 1 - 3,,4,1,0,0,1,,3,2,2,13,1,,,,2.0,,
09/18/2018,@ Oregon St.,L 0 - 3,,3,1,0,0,0,,1,,1,13,1,,,,,,
09/22/2018,Chicago St.,W 3 - 0,,3,1,0,0,0,,6,,,26,1,,,,,,
09/27/2018,@ New Mexico St.,L 1 - 3,,4,1,0,1,1,-1.000,1,2,,26,2,,,,2.0,,
09/29/2018,@ UTRGV,L 0 - 3,,3,1,0,0,1,,7,,1,19,1,,,,,,
10/04/2018,Utah Valley,L 2 - 3,,5,1,0,0,1,,4,1,1,23,1,,,,1.0,,
10/08/2018,@ CSU Bakersfield,L 2 - 3,,5,1,0,0,0,,4,1,1,21,1,,,,1.0,,
10/11/2018,California Baptist,L 1 - 3,,4,1,0,1,3,-0.333,2,,,23,,,,,,,
10/13/2018,Kansas City,L 0 - 3,,3,1,0,0,0,,2,,,9,1,,,,,,
10/20/2018,@ California Baptist,L 1 - 3,,4,1,0,1,1,-1.000,5,2,2,23,1,,,,2.0,,
10/25/2018,@ Utah Valley,L 1 - 3,,4,1,0,0,4,,3,3,2,24,,,,,3.0,,
10/27/2018,@ Grand Canyon,W 3 - 1,,,,,,,,,,,,,,,,,,
11/01/2018,New Mexico St.,L 0 - 3,,3,1,0,0,0,,,,,8,,,,,,,
11/03/2018,UTRGV,L 0 - 3,,3,1,0,0,0,,3,,,12,1,,,,,,
11/08/2018,@ Chicago St.,L 0 - 3,,3,1,0,0,0,,4,1,1,13,2,,,,1.0,,
11/10/2018,@ Kansas City,L 0 - 3,,3,1,0,0,1,,2,,1,19,3,,,,,,
11/15/2018,Grand Canyon,W 3 - 2,,5,1,0,0,1,,4,2,2,25,,,,,2.0,,
11/17/2018,CSU Bakersfield,W 3 - 1,,4,1,0,0,0,,4,2,1,18,2,,,,2.0,,
11/22/2018,"Kansas City @ Bakersfield, CA",L 0 - 3,,3,1,0,0,1,,1,,2,14,,,,,,,
