0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Campbell @ Charlotte, N.C.",L 1 - 3,,,,,,,,,,,,,,,,,
08/26/2016,@ Charlotte,W 3 - 1,,,,,,,,,,,,,,,,,
08/27/2016,"South Fla. @ Charlotte, N.C.",L 1 - 3,2,1,0,0,0,,,,,,,1,1,,1.5,,
09/02/2016,@ Belmont,L 2 - 3,,,,,,,,,,,,,,,,,
09/02/2016,"Georgia St. @ Nashville, Tenn.",W 3 - 0,1,1,0,0,1,,,,,,,,,,,,
09/03/2016,"William & Mary @ Nashville, Tenn.",W 3 - 1,1,1,1,0,1,1.000,,,,,,1,1,,2.5,,
09/09/2016,@ North Florida,L 0 - 3,,,,,,,,,,,,,,,,,
09/10/2016,"FIU @ Jacksonville, Fla.",W 3 - 0,,,,,,,,,,,,,,,,,
09/10/2016,"Nicholls St. @ Jacksonville, Fla.",W 3 - 0,,,,,,,,,,,,,,,,,
09/16/2016,Towson,W 3 - 2,,,,,,,,,,,,,,,,,
09/16/2016,Fairleigh Dickinson,W 3 - 1,,,,,,,,,,,,,,,,,
09/17/2016,USC Upstate,W 3 - 1,2,1,0,0,1,,,,,,,,,,,,
09/23/2016,@ The Citadel,W 3 - 1,3,1,0,1,1,-1.000,,,,,,,,1,,,
09/24/2016,@ Wofford,L 2 - 3,5,1,2,0,3,0.667,,,,1,1,,5,,4.5,,
09/30/2016,UNC Greensboro,W 3 - 2,5,1,2,0,9,0.222,,,,,,,4,1,4.0,,
10/01/2016,Chattanooga,L 0 - 3,3,1,0,1,2,-0.500,,,,,,,,,,,
10/07/2016,@ Samford,L 1 - 3,4,1,4,1,14,0.214,,,,3,,1,8,2,9.0,,
10/14/2016,@ Western Caro.,L 2 - 3,5,1,6,0,18,0.333,,,,,,,2,,7.0,,
10/15/2016,Furman,W 3 - 0,3,1,4,0,10,0.400,,,,3,,1,3,1,6.5,,
10/18/2016,The Citadel,W 3 - 1,4,1,5,0,10,0.500,,,,1,1,1,3,1,7.5,,
10/21/2016,@ ETSU,L 0 - 3,3,1,0,0,6,,,,,2,,,3,,1.5,,
10/22/2016,@ Chattanooga,L 0 - 3,,,,,,,,,,,,,,,,,
10/29/2016,Samford,L 0 - 3,3,1,1,0,2,0.500,,,,4,,,3,,2.5,,
11/02/2016,Wofford,L 2 - 3,4,1,3,2,8,0.125,,,,3,,,5,1,5.5,,
11/04/2016,@ Furman,W 3 - 2,1,1,0,0,0,,,,,,,,,,,,
11/05/2016,@ UNC Greensboro,W 3 - 1,,,,,,,,,,,,,,,,,
11/11/2016,Western Caro.,W 3 - 1,,,,,,,,,,,,,,,,,
11/12/2016,ETSU,L 0 - 3,2,1,0,0,0,,,,,,,,2,1,1.0,,
11/19/2016,"Chattanooga @ Birmingham, Ala.",L 1 - 3,,,,,,,,,,,,,,,,,
