0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,@ James Madison,L 0 - 3,,1,1,0,3,5,-0.600,,,,,,,,,,,
08/25/2018,"Missouri @ Harrisonburg, Va.",L 0 - 3,,3,1,4,2,12,0.167,,,,,,,1,,4.5,,
08/25/2018,"Delaware St. @ Harrisonburg, Va.",W 3 - 0,,2,1,4,0,8,0.500,,,,1,,1,1,,5.5,,
08/29/2018,Sacred Heart,L 1 - 3,,3,1,6,4,16,0.125,,,,2,,,4,,8.0,,
08/31/2018,@ Yale,L 0 - 3,,3,1,5,3,12,0.167,,,,1,,,1,,5.5,,
09/01/2018,"Hartford @ Hamden, Conn.",L 0 - 3,,2,1,2,1,7,0.143,,,,,,,2,,3.0,,
09/07/2018,Michigan St.,L 0 - 3,,3,1,3,2,8,0.125,,,,2,,1,1,,4.5,,
09/08/2018,Harvard,L 1 - 3,,3,1,5,2,10,0.300,,,,2,,,,,5.0,,
09/08/2018,Northeastern,L 1 - 3,,4,1,11,2,24,0.375,,,,5,,2,5,,15.5,,
09/15/2018,@ Saint Peter's,W 3 - 0,,2,1,3,0,6,0.500,,,1,,,,,1,3.0,,
09/16/2018,@ Rider,W 3 - 2,,5,1,4,1,15,0.200,,,,1,,,3,,5.5,,
09/22/2018,Manhattan,W 3 - 0,,3,1,5,3,13,0.154,,,,2,,,1,,5.5,,
09/23/2018,Iona,W 3 - 1,,4,1,4,2,9,0.222,,,,1,,,3,,5.5,,
09/26/2018,@ Marist,W 3 - 0,,3,1,5,2,13,0.231,,,,,,,2,,6.0,,
09/29/2018,Quinnipiac,W 3 - 2,,5,1,8,0,14,0.571,,,,1,,,1,,8.5,,
10/03/2018,@ Siena,W 3 - 0,,3,1,4,0,8,0.500,,,,,,,,,4.0,,
10/06/2018,@ Canisius,L 0 - 3,,3,1,6,2,17,0.235,1,,,1,,,1,,6.5,,
10/07/2018,@ Niagara,L 0 - 3,,3,1,5,4,16,0.062,,,,,,,2,,6.0,,
10/12/2018,@ Iona,L 1 - 3,,3,1,4,1,6,0.500,1,,,1,,,,,4.0,,
10/14/2018,@ Manhattan,W 3 - 0,,3,1,4,2,9,0.222,,,,1,,,2,,5.0,,
10/20/2018,Rider,L 0 - 3,,2,1,1,0,2,0.500,,,,,,,2,,2.0,,
10/21/2018,Saint Peter's,W 3 - 1,,4,1,7,2,12,0.417,1,,,,,,3,1,8.5,,
10/26/2018,@ Quinnipiac,L 2 - 3,,5,1,9,3,16,0.375,,,,,,1,3,,11.5,,
11/03/2018,Siena,W 3 - 1,,,,,,,,,,,,,,,,,,
11/04/2018,Marist,L 1 - 3,,4,1,7,2,16,0.312,,3,1,,,2,4,,14.0,,
11/10/2018,Niagara,W 3 - 2,,3,1,13,3,21,0.476,,,,1,,1,1,1,14.5,,
11/11/2018,Canisius,L 1 - 3,,4,1,6,2,17,0.235,,2,1,5,,,4,1,10.0,,
11/15/2018,"Manhattan @ Lake Buena Vista, FL",W 3 - 0,,3,1,10,2,18,0.444,,,,1,,,,,10.0,,
11/16/2018,"Iona @ Lake Buena Vista, FL",L 0 - 3,,3,1,4,5,16,-0.062,,,,,,,3,,5.5,,
11/16/2018,"Quinnipiac @ Lake Buena Vista, FL",W 3 - 0,,3,1,9,1,19,0.421,,,,1,,2,4,,13.0,,
