0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Ga. Southern @ Macon, Ga.",L 0 - 3,3,1,,0,0,0,,,,1,4,2,,,,,,
08/30/2019,@ Nicholls St.,L 2 - 3,5,1,,0,1,5,-0.200,,,,9,1,,,,,1,
08/31/2019,@ Mercer,L 1 - 3,4,1,,0,0,1,,2,,,4,2,,,,,,
09/03/2019,UNCW,L 2 - 3,4,1,,0,0,0,,,,,2,2,,,,,,
09/06/2019,N.C. Central,W 3 - 0,2,1,,0,0,0,,,,,4,,,,,,,
09/07/2019,@ N.C. Central,W 3 - 0,2,1,,0,0,0,,1,,,3,2,,,,,,
09/13/2019,North Dakota,W 3 - 0,3,1,,0,0,0,,,,,2,,,,,,,
09/14/2019,The Citadel,W 3 - 0,3,1,,0,0,0,,,,,2,1,,,,,,
09/14/2019,South Carolina St.,W 3 - 0,3,1,,0,0,1,,7,1,1,16,,,,,1.0,,
09/20/2019,"UMBC @ Boulder, CO",W 3 - 0,3,1,,0,0,0,,1,,,3,,,,,,,
09/21/2019,"Oakland @ Boulder, CO",L 1 - 3,2,1,,0,0,0,,,,,8,2,,,,,,
09/21/2019,@ Colorado,L 0 - 3,3,1,,0,0,0,,2,,,7,,,,,,,
09/25/2019,@ East Carolina,L 0 - 3,1,1,,0,0,0,,,,,,,,,,,,
09/28/2019,@ Hampton,W 3 - 1,2,1,,0,0,0,,,,,1,,,,,,,
10/04/2019,@ Radford,W 3 - 1,2,1,,0,0,0,,,1,2,,,,,,1.0,,
10/05/2019,@ High Point,L 0 - 3,3,1,,0,0,0,,1,2,,4,,,,,2.0,,
10/11/2019,USC Upstate,W 3 - 2,4,1,,0,0,0,,1,1,1,8,,,,,1.0,,
10/12/2019,UNC Asheville,W 3 - 0,3,1,,0,0,1,,3,,2,10,,,,,,,
10/18/2019,@ Charleston So.,W 3 - 0,3,1,,0,0,0,,,,,2,,,,,,1,
10/19/2019,@ Presbyterian,L 1 - 3,2,1,,0,0,0,,,,,3,1,,,,,,
10/26/2019,Hampton,W 3 - 0,1,1,,0,0,0,,,,,,1,,,,,,
11/01/2019,Gardner-Webb,W 3 - 1,3,1,,0,0,0,,,,,1,,,,,,,
11/02/2019,Winthrop,L 2 - 3,3,1,,0,0,0,,1,,2,3,,,,,,,
11/08/2019,High Point,L 0 - 3,1,1,,0,0,1,,,,,1,,,,,,,
11/09/2019,Radford,L 0 - 3,3,1,,0,0,0,,,,,,,,,,,,
11/15/2019,@ UNC Asheville,W 3 - 2,5,1,,0,0,1,0.000,,,,10,,,,,,,
11/16/2019,@ USC Upstate,W 3 - 0,3,1,,0,0,0,,,,,3,,,,,,,
11/22/2019,"Charleston So. @ Rock Hill, SC",W 3 - 0,3,1,,0,0,0,,,,,2,2,,,,,,
11/23/2019,"High Point @ Rock Hill, SC",W 3 - 2,5,1,,0,0,1,,,,,5,1,,,,,,
11/24/2019,@ Winthrop,L 0 - 3,3,1,,0,0,0,,,,1,5,,,,,,,
