0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,@ Bryant,W 3 - 0,3,,44,12,87,0.368,35,5,4,30,3,4,14,,60.0,2,
08/26/2016,"Rutgers @ Smithfield, R.I.",W 3 - 0,3,,44,19,92,0.272,43,4,5,35,3,4,16,,60.0,,
08/30/2016,@ Iona,W 3 - 0,3,,35,17,106,0.170,34,6,9,49,4,3,14,,51.0,,
09/02/2016,Niagara,W 3 - 1,4,,65,25,152,0.263,63,6,2,65,3,2,22,3,84.0,,
09/03/2016,Binghamton,W 3 - 0,3,,49,15,112,0.304,45,3,5,47,1,2,16,1,62.0,2,
09/03/2016,La Salle,W 3 - 0,3,,40,11,81,0.358,38,8,5,25,3,1,14,1,56.0,,
09/09/2016,@ San Francisco,W 3 - 0,3,,33,9,56,0.429,33,5,6,40,3,6,2,,45.0,,
09/10/2016,Brown @ San Francisco,W 3 - 0,3,,39,11,85,0.329,36,6,5,37,4,6,12,,57.0,,
09/10/2016,UC Santa Barbara @ San Francisco,L 1 - 3,4,,48,20,126,0.222,47,4,7,39,9,9,6,,64.0,,
09/14/2016,@ Fairfield,L 2 - 3,5,,59,25,149,0.228,56,5,7,50,6,2,16,1,74.0,2,
09/16/2016,"Albany (NY) @ West Point, N.Y.",L 1 - 3,4,,51,22,146,0.199,47,6,5,57,12,1,10,1,63.0,,
09/16/2016,"Delaware St. @ West Point, N.Y.",W 3 - 0,3,,42,10,87,0.368,39,8,5,45,1,2,12,,58.0,1,
09/17/2016,"UConn @ West Point, N.Y.",L 2 - 3,5,,51,18,125,0.264,48,4,10,46,7,6,20,,71.0,3,
09/20/2016,@ Georgetown,W 3 - 1,4,,54,17,132,0.280,53,7,8,54,5,2,18,3,72.0,1,
09/23/2016,Xavier,L 1 - 3,4,,39,25,137,0.102,36,5,9,51,6,8,19,2,61.5,3,
09/24/2016,Butler,L 1 - 3,4,,56,25,162,0.191,53,3,8,62,4,1,27,,73.5,,
09/27/2016,@ Villanova,L 1 - 3,4,,52,17,135,0.259,45,3,10,45,5,,16,2,63.0,1,
10/01/2016,Seton Hall,W 3 - 1,4,,59,20,152,0.257,56,9,13,47,2,1,25,2,81.5,1,
10/07/2016,Marquette,L 2 - 3,5,,57,37/,161,0.124,53,3,7,43,4,6,16,2,74.0,2,
10/08/2016,DePaul,W 3 - 0,3,,46,16,113,0.265,42,,6,43,2,5,18,1,60.0,2,
10/14/2016,@ Creighton,L 0 - 3,3,,21,17,97,0.041,21,2,7,35,6,1,8,5,28.0,2,
10/16/2016,@ Providence,L 1 - 3,4,,55,22,151,0.219,49,1,8,48,3,1,14,3,64.0,,
10/20/2016,@ Xavier,L 1 - 3,4,,46,20,127,0.205,42,,6,37,4,3,18,1,58.0,,
10/21/2016,@ Butler,L 0 - 3,3,,38,20,114,0.158,36,2,5,42,3,1,4,2,43.0,,
10/28/2016,Providence,W 3 - 0,3,,44,19,108,0.231,42,5,3,43,3,1,19,1,59.5,2,
10/29/2016,Creighton,L 0 - 3,3,,28,18,103,0.097,26,5,1,33,6,1,7,,37.5,1,
11/04/2016,Villanova,L 2 - 3,5,,61,33,174,0.161,55,5,6,72,9,2,24,,80.0,1,
11/05/2016,Georgetown,W 3 - 2,5,,48,17,150,0.207,45,11,8,55,8,1,29,3,74.5,6/,
11/12/2016,@ DePaul,W 3 - 1,4,,58,23,140,0.250,51,8,8,50,3,3,20,,79.0,,
11/13/2016,@ Marquette,W 3 - 2,5,,69,26,181,0.238,66,3,9,74,6,2,23,1,85.5,,
11/19/2016,@ Seton Hall,L 0 - 3,3,,33,23,111,0.090,31,3,3,40,7,3,14,,46.0,1,
