0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Ball St. @ Fort Wayne, Ind.",W 3 - 0,3,,51,17,119,0.286,40,7,9,42,3,,8,2,62.0,2,
08/27/2016,"Murray St. @ Fort Wayne, Ind.",L 2 - 3,5,,48,32,162,0.099,45,11,12,59,4,3,28,10/,76.0,1,
08/27/2016,@ Purdue Fort Wayne,L 0 - 3,3,,38,17,112,0.188,36,3,9,39,3,,8,3,45.0,1,
08/30/2016,Duquesne,L 2 - 3,5,,63,27,187,0.193,60,7,11,82,6,2,14,5,79.0,,
09/02/2016,@ Elon,L 1 - 3,4,,48,19,144,0.201,39,4,7,55,8,1,6,,56.0,2,
09/03/2016,@ High Point,L 0 - 3,3,,20,19,89,0.011,19,4,5,29,12,,4,2,26.0,,
09/03/2016,@ UNC Greensboro,W 3 - 1,4,,52,11,151,0.272,51,10,10,84,1,2,18,3,73.0,3,
09/09/2016,"Eastern Ky. @ Akron, Ohio",W 3 - 1,4,,60,17,153,0.281,56,6,3,65,3,3,20,2,79.0,1,
09/10/2016,@ Akron,W 3 - 0,3,,41,5,92,0.391,39,4,7,44,2,4,6,1,52.0,,
09/10/2016,"Canisius @ Akron, Ohio",W 3 - 1,4,,48,16,114,0.281,43,17/,4,52,3,3,6,3,71.0,,
09/13/2016,@ Robert Morris,W 3 - 1,4,,61,30,195,0.159,58,7,10,89,7,7/,10,5,80.0,2,
09/16/2016,"Southern Ill. @ Dayton, OH",L 1 - 3,4,,57,25,152,0.211,54,,10,49,9,1,8,,62.0,,
09/17/2016,"LMU (CA) @ Dayton, OH",L 0 - 3,3,,26,14,75,0.160,26,1,5,20,6,,12,2,33.0,2,
09/17/2016,@ Dayton,L 0 - 3,3,,25,16,82,0.110,25,2,7,28,8,1,8,,32.0,1,
09/24/2016,Oakland,L 2 - 3,5,,44,21,124,0.185,42,8,13,42,11,3,10,4,60.0,1,
09/25/2016,Cleveland St.,L 0 - 3,3,,30,17,96,0.135,29,8,3,27,3,4,8,4,46.0,2,
09/30/2016,@ Valparaiso,W 3 - 2,5,,56,31,192,0.130,51,3,16/,88,7,3,20,10/,72.0,,
10/01/2016,@ Wright St.,L 0 - 3,3,,27,21,108,0.056,25,3,7,40,3,1,10,,36.0,2,
10/07/2016,Green Bay,L 1 - 3,4,,49,33,158,0.101,41,11,15,52,4,3,18,5,72.0,2,
10/08/2016,Milwaukee,L 1 - 3,4,,58,19,134,0.291,54,7,10,35,8,1,24,3,78.0,,
10/12/2016,@ Northern Ky.,L 0 - 3,3,,34,12,98,0.224,32,3,14,33,7,1,10,1,43.0,,
10/14/2016,UIC,L 0 - 3,3,,30,32,108,-0.019,26,3,5,38,5,1,14,,41.0,,
10/21/2016,@ Milwaukee,L 0 - 3,3,,27,17,95,0.105,26,4,2,39,7,,16,3,39.0,1,
10/22/2016,@ Green Bay,L 0 - 3,3,,39,16,115,0.200,37,1,2,42,4,2,16,5,50.0,,
10/28/2016,Wright St.,L 0 - 3,3,,46,27,121,0.157,43,4,11,50,2,1,12,1,57.0,3,
10/29/2016,Valparaiso,L 1 - 3,4,,47,30,142,0.120,47,4,8,57,6,3,22,1,65.0,2,
11/04/2016,@ Oakland,L 0 - 3,3,,25,19,105,0.057,23,3,4,39,5,,16,3,36.0,1,
11/06/2016,@ Cleveland St.,L 0 - 3,3,,38,20,112,0.161,36,5,4,34,3,1,4,3,46.0,,
11/09/2016,Northern Ky.,L 1 - 3,4,,51,19,144,0.222,49,7,6,61,7,,18,3,67.0,,
11/11/2016,@ UIC,W 3 - 2,5,,60,24,166,0.217,55,2,7,75,6,2,10,3,69.0,1,
