0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,William & Mary,L 2 - 3,5,,55,21,134,0.254,49,12,12,53,4,1,18,,77.0,,
08/27/2016,High Point,W 3 - 1,4,,54,21,136,0.243,46,5,11,48,5,2,16,,69.0,,
08/27/2016,Wofford,W 3 - 2,5,,77/,29,180,0.267,73/,7,16,73,7,2,18,4,95.0/,,
09/03/2016,"Furman @ Columbia, S.C.",L 2 - 3,5,,52,24,142,0.197,47,6,9,50,4,4,18,4,71.0,,
09/03/2016,"Winthrop @ Columbia, S.C.",W 3 - 2,5,,59,18,141,0.291,59,8,11,55,5,1,16,3,76.0,,
09/04/2016,@ South Carolina,L 1 - 3,4,,53,18,137,0.255,49,5,12,44,2,1,20,2,69.0,,
09/08/2016,North Dakota,L 1 - 3,4,,44,32,159,0.075,40,4,5,65,5,4,8,1,56.0,2,
09/09/2016,ETSU,W 3 - 2,5,,57,20,144,0.257,56,7,11,58,4,5,18,4,78.0,2,
09/09/2016,Tulane,L 0 - 3,3,,36,23,105,0.124,35,5,7,44,4,1,2,1,43.0,1,
09/16/2016,"Howard @ University Park, Pa.",L 1 - 3,4,,40,16,132,0.182,34,4,13,47,3,2,12,5,52.0,1,
09/17/2016,"Rhode Island @ University Park, Pa.",W 3 - 0,3,,34,20,96,0.146,30,9,11,34,3,3,14,1,53.0,1,
09/17/2016,@ Penn St.,L 0 - 3,3,,25,26,99,-0.010,25,4,8,35,1,,2,1,30.0,2,
09/23/2016,@ Virginia Tech,L 0 - 3,3,,28,16,94,0.128,27,3,8,39,7,,16,,39.0,2,
09/25/2016,@ Pittsburgh,L 0 - 3,3,,25,17,92,0.087,24,2,4,26,6,1,6,5,31.0,1,
09/30/2016,NC State,L 0 - 3,3,,20,17,96,0.031,18,2,4,33,7,,10,,27.0,1,
10/02/2016,North Carolina,L 1 - 3,4,,50,26,129,0.186,47,7,11,39,8,3,10,,65.0,1,
10/05/2016,Georgia Tech,L 0 - 3,3,,28,13,85,0.176,26,,7,27,5,,10,1,33.0,1,
10/08/2016,@ Virginia,L 0 - 3,3,,28,16,101,0.119,27,4,8,31,9,1,2,,34.0,1,
10/14/2016,Syracuse,L 1 - 3,4,,52,30,170,0.129,49,6,10,63,4,2,14,1,67.0,3,
10/16/2016,Boston College,W 3 - 2,5,,57,22,156,0.224,54,4,23/,50,4,3,20,3,74.0,3,
10/21/2016,@ Duke,L 0 - 3,3,,28,19,126,0.071,28,1,4,50,3,1,4,3,32.0,,
10/23/2016,@ Wake Forest,L 2 - 3,5,,45,19,140,0.186,40,4,12,59,9,2,18,,60.0,3,
10/26/2016,@ Georgia Tech,L 0 - 3,3,,25,24,98,0.010,23,4,3,36,6,1,10,,35.0,1,
10/29/2016,Virginia,L 1 - 3,4,,48,27,126,0.167,47,4,8,46,6,2,4,1,56.0,1,
11/04/2016,Pittsburgh,L 0 - 3,3,,30,17,90,0.144,28,2,3,20,2,3,12,3,41.0,3,
11/06/2016,Virginia Tech,L 1 - 3,4,,47,17,137,0.219,41,1,10,56,8,1,16,4,57.0,3,
11/11/2016,@ North Carolina,L 0 - 3,3,,26,21,107,0.047,26,1,2,34,3,,2,1,28.0,1,
11/13/2016,@ NC State,L 0 - 3,3,,40,11,108,0.269,38,3,8,47,3,,18,5,52.0,1,
11/18/2016,Notre Dame,L 0 - 3,3,,23,17,89,0.067,21,2,6,38,7,1,8,3,30.0,2,
11/20/2016,Louisville,L 0 - 3,3,,30,16,101,0.139,29,4,5,41,8,2,2,3,37.0,,
11/23/2016,@ Florida St.,L 1 - 3,4,,46,19,135,0.200,42,4,4,41,5,1,8,,55.0,3,
11/25/2016,@ Miami (FL),L 1 - 3,4,,38,17,124,0.169,34,4,4,45,9,2,8,,48.0,2,
