0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Montana,W 3 - 1,,4,1,5,1,9,0.444,,,,1,,,1,,5.5,,
08/25/2018,Eastern Wash.,L 2 - 3,,5,1,6,2,25,0.160,,2,1,3,,,5,,10.5,,
08/25/2018,UMass Lowell,W 3 - 0,,3,1,6,1,17,0.294,1,,,,,1,4,,9.0,,
08/31/2018,"Milwaukee @ Pocatello, Idaho",W 3 - 2,,5,1,9,1,22,0.364,,,,1,,2,2,1,12.0,,
08/31/2018,@ Idaho St.,W 3 - 0,,3,1,4,1,7,0.429,1,,,,,1,,,5.0,,
09/01/2018,"Boise St. @ Pocatello, Idaho",L 0 - 3,,3,1,1,5,12,-0.333,,,,2,1,,2,1,2.0,,
09/07/2018,"Seattle U @ Sacramento, Calif.",L 2 - 3,,4,1,2,0,9,0.222,,,,,,,1,,2.5,,
09/08/2018,@ Sacramento St.,L 1 - 3,,,,,,,,,,,,,,,,,,
09/08/2018,"Nevada @ Sacramento, Calif.",L 2 - 3,,4,1,6,2,16,0.250,,,,,,,4,1,8.0,,
09/14/2018,"Idaho @ Fullerton, Calif.",W 3 - 2,,4,1,3,1,13,0.154,,,,,,,,1,3.0,,
09/15/2018,"San Francisco @ Fullerton, Calif.",L 1 - 3,,2,1,0,0,2,,2,,,,,,2,1,1.0,,
09/18/2018,@ Long Beach St.,L 0 - 3,,3,1,4,1,11,0.273,,,,2,,,1,,4.5,,
09/21/2018,UC Santa Barbara,L 1 - 3,,4,1,5,0,22,0.227,,,,3,,1,1,,6.5,,
09/22/2018,Cal Poly,L 0 - 3,,2,1,2,2,12,,1,,,,,,,,2.0,,
09/29/2018,@ Hawaii,L 0 - 3,,3,1,4,2,14,0.143,1,,,1,,1,2,,6.0,,
10/06/2018,@ Cal St. Fullerton,W 3 - 0,,3,1,1,0,9,0.111,,,,1,,,2,,2.0,,
10/11/2018,@ UC Davis,L 2 - 3,,5,1,5,2,17,0.176,,,,,,,2,1,6.0,,
10/13/2018,@ UC Irvine,L 0 - 3,,2,1,1,1,6,,,,,1,,,,1,1.0,,
10/19/2018,Hawaii,L 0 - 3,,3,1,3,0,6,0.500,,,,,,,1,1,3.5,,
10/23/2018,@ California Baptist,L 2 - 3,,2,1,0,0,3,,,,,,,,,,,,
10/27/2018,Cal St. Fullerton,W 3 - 2,,,,,,,,,,,,,,,,,,
10/30/2018,@ CSUN,L 1 - 3,,,,,,,,,,,,,,,,,,
11/02/2018,UC Irvine,W 3 - 2,,1,1,0,0,0,,,,,,,,,,,,
11/03/2018,UC Davis,L 0 - 3,,3,1,2,1,7,0.143,,,,,,1,2,,4.0,,
11/09/2018,Long Beach St.,L 1 - 3,,,,,,,,,,,,,,,,,,
11/10/2018,CSUN,W 3 - 2,,1,1,0,0,4,,,,,,,,,,,,
11/16/2018,@ Cal Poly,L 0 - 3,,2,1,1,0,3,0.333,,,,,,,1,,1.5,,
11/17/2018,@ UC Santa Barbara,L 0 - 3,,,,,,,,,,,,,,,,,,
