0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"N.C. Central @ Buies Creek, N.C.",W 3 - 0,3,1,1,0,1,1.000,,,,9,1,,,,1.0,,
08/26/2017,"The Citadel @ Buies Creek, N.C.",W 3 - 2,2,1,0,0,0,,1,,,1,,,,,,,
08/26/2017,@ Campbell,L 0 - 3,3,1,0,0,0,,1,,,9,1,,,,,,
09/01/2017,"La Salle @ Akron, Ohio",L 0 - 3,2,1,3,2,10,0.100,,,1,,,,,,3.0,,
09/02/2017,"Loyola Maryland @ Akron, Ohio",L 1 - 3,4,1,0,0,0,,5,1,3,9,1,,,,1.0,,
09/02/2017,@ Akron,L 0 - 3,3,1,0,0,0,,2,,,2,,,,,,,
09/08/2017,West Virginia @ Wright State,L 0 - 3,3,1,0,0,0,,1,,,8,1,,,,,,
09/08/2017,@ Wright St.,L 1 - 3,3,1,0,0,0,,,,,2,,,,,,,
09/09/2017,Harvard @ Wright State,L 0 - 3,3,1,0,0,0,,1,,,2,1,,,,,,
09/15/2017,@ Toledo,L 0 - 3,3,1,0,1,1,-1.000,,,,8,,,,,,,
09/15/2017,"Youngstown St. @ Toledo, Ohio",L 0 - 3,2,1,0,0,0,,1,,,6,,,,,,,
09/16/2017,"New Mexico @ Toledo, Ohio",L 1 - 3,4,1,0,0,0,,4,,1,18,1,,,,,,
09/21/2017,Jacksonville St.,L 0 - 3,3,1,0,0,0,,3,1,,12,,,,,1.0,,
09/22/2017,@ UT Martin,L 1 - 3,4,1,0,0,0,,,1,,22,,,,,1.0,,
09/29/2017,@ Eastern Ky.,L 2 - 3,5,1,0,0,0,,6,1,1,17,,,,,1.0,,
09/30/2017,@ Morehead St.,W 3 - 1,4,1,0,0,0,,2,,1,14,2,,,,,,
10/06/2017,Belmont,L 1 - 3,4,1,0,0,0,,,,,16,3,,,,,,
10/07/2017,Tennessee St.,L 0 - 3,3,1,0,0,0,,,1,,16,1,,,,1.0,,
10/13/2017,Austin Peay,L 0 - 3,3,1,0,0,0,,1,1,1,21,,,,,1.0,1,
10/14/2017,Murray St.,L 0 - 3,3,1,0,0,0,,,,,28,2,,,,,,
10/20/2017,@ Eastern Ill.,L 0 - 3,3,1,0,0,0,,1,,,26,1,,,,,,
10/21/2017,@ SIUE,L 0 - 3,3,1,0,0,2,,,,2,14,1,,,,,,
10/25/2017,@ Jacksonville St.,L 0 - 3,3,1,0,0,0,,,,1,21,,,,,,1,
10/27/2017,Southeast Mo. St.,L 0 - 3,3,1,0,0,0,,1,2,1,14,1,,,,2.0,,
11/03/2017,Morehead St.,L 0 - 3,3,1,2,0,2,1.000,4,,,18,1,,,,2.0,,
11/04/2017,Eastern Ky.,L 0 - 3,3,1,0,0,0,,3,,1,18,,,,,,,
11/10/2017,@ Tennessee St.,W 3 - 2,5,1,0,0,1,,5,2,,25,1,,,,2.0,,
11/11/2017,@ Belmont,L 1 - 3,4,1,0,0,0,,5,,,20,1,,,,,,
