0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"California Baptist @ Moscow, Idaho",W 3 - 0,,,,,,,,,,,,,,,,,,
08/30/2019,"Cal St. Fullerton @ Moscow, ID",W 3 - 2,,,,,,,,,,,,,,,,,,
08/31/2019,"Eastern Wash. @ Moscow, ID",W 3 - 1,2,1,,2,3,8,-0.125,,,,1,,,,,2.0,,
08/31/2019,@ Idaho,W 3 - 2,,,,,,,,,,,,,,,,,,
09/06/2019,"North Dakota St. @ Mount Pleasant, MI",L 2 - 3,2,1,,0,2,5,-0.400,,,,1,,,,,,,
09/06/2019,"Eastern Ill. @ Mount Pleasant, MI",W 3 - 0,1,1,,1,1,2,0.000,,,,,,,,,1.0,,
09/07/2019,@ Central Mich.,W 3 - 0,1,1,,0,0,2,0.000,,,,,,,,,,,
09/13/2019,Bradley,W 3 - 1,,,,,,,,,,,,,,,,,,
09/14/2019,Murray St.,L 1 - 3,,,,,,,,,,,,,,,,,,
09/14/2019,Sacramento St.,W 3 - 0,,,,,,,,,,,,,,,,,,
09/17/2019,Chicago St.,W 3 - 1,,,,,,,,,,,,,,,,,,
09/20/2019,@ DePaul,W 3 - 0,,,,,,,,,,,,,,,,,,
09/21/2019,"Northwestern @ Chicago, IL",L 0 - 3,,,,,,,,,,,,,,,,,,
09/21/2019,"Loyola Chicago @ Chicago, IL",W 3 - 0,,,,,,,,,,,,,,,,,,
09/27/2019,Green Bay,L 2 - 3,,,,,,,,,,,,,,,,,,
09/28/2019,Milwaukee,L 0 - 3,2,1,,4,2,12,0.167,,,,,1,,,1,4.0,,
10/04/2019,@ Youngstown St.,W 3 - 0,2,1,,0,0,1,,,,,,,,,,,,
10/05/2019,@ Oakland,L 0 - 3,,,,,,,,,,,,,,,,,,
10/11/2019,Wright St.,W 3 - 0,,,,,,,,,,,,,,,,,,
10/13/2019,@ Cleveland St.,W 3 - 1,,,,,,,,,,,,,,,,,,
10/18/2019,Northern Ky.,W 3 - 2,,,,,,,,,,,,,,,,,,
10/19/2019,IUPUI,W 3 - 1,,,,,,,,,,,,,,,,,,
10/25/2019,Oakland,W 3 - 0,,,,,,,,,,,,,,,,,,
10/26/2019,Youngstown St.,W 3 - 0,,,,,,,,,,,,,,,,,,
11/01/2019,@ IUPUI,W 3 - 2,,,,,,,,,,,,,,,,,,
11/02/2019,@ Northern Ky.,L 0 - 3,,,,,,,,,,,,,,,,,,
11/08/2019,@ Wright St.,L 1 - 3,1,1,,0,0,3,,,,,1,,,1,,0.5,,
11/10/2019,Cleveland St.,W 3 - 2,1,1,,0,0,0,,,,,,,,,,,,
11/14/2019,@ Green Bay,L 2 - 3,2,1,,0,1,1,-1.000,,,,,,,,,,,
11/15/2019,@ Milwaukee,L 0 - 3,1,1,,0,0,0,,,,,,1,,,,,,
11/22/2019,Northern Ky. @ McLin Gymnasium,L 0 - 3,1,1,,0,0,0,,,,,,,,,,,,
