0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,@ Milwaukee,W 3 - 0,,,,,,,,,,,,,,,,,,
08/24/2018,"Northwestern @ Milwaukee, Wis.",L 1 - 3,,,,,,,,,,,,,,,,,,
08/25/2018,"New Hampshire @ Milwaukee, Wis.",W 3 - 1,,1,1,5,0,6,0.833,,,,,,,2,,6.0,,
08/31/2018,Northeastern,W 3 - 0,,3,1,3,2,12,0.083,1,,,1,,,3,1,4.5,,
08/31/2018,California,W 3 - 1,,,,,,,,,,,,,,,,,,
09/01/2018,Northern Colo.,W 3 - 1,,3,1,3,0,10,0.300,,,,,,,1,,3.5,,
09/07/2018,"Ark.-Pine Bluff @ Conway, AR",W 3 - 0,,1,1,1,0,4,0.250,,,,1,,,1,,1.5,,
09/07/2018,@ Central Ark.,L 0 - 3,,3,1,1,1,7,,,,,1,,,1,,1.5,,
09/08/2018,"Little Rock @ Conway, Ark.",L 1 - 3,,4,1,2,2,13,,,,,4,,1,3,,4.5,,
09/14/2018,"UC Santa Barbara @ Bakersfield, CA",L 0 - 3,,1,1,1,0,1,1.000,,,,,,,,,1.0,,
09/15/2018,"Montana @ Bakersfield, Calif.",L 2 - 3,,5,1,2,3,7,-0.143,,,,,,,4,1,4.0,,
09/15/2018,@ CSU Bakersfield,L 0 - 3,,2,1,1,0,2,0.500,,,,1,,,1,1,1.5,,
09/21/2018,@ North Dakota St.,W 3 - 2,,,,,,,,,,,,,,,,,,
09/23/2018,@ Oral Roberts,W 3 - 1,,1,1,0,0,3,,,,,,,,,,,,
09/28/2018,Purdue Fort Wayne,W 3 - 2,,,,,,,,,,,,,,,,,,
09/30/2018,Western Ill.,W 3 - 0,,,,,,,,,,,,,,,,,,
10/05/2018,Denver,L 0 - 3,,,,,,,,,,,,,,,,,,
10/07/2018,@ South Dakota St.,W 3 - 0,,,,,,,,,,,,,,,,,,
10/12/2018,Omaha,L 1 - 3,,,,,,,,,,,,,,,,,,
10/14/2018,@ North Dakota,W 3 - 0,,,,,,,,,,,,,,,,,,
10/19/2018,South Dakota St.,W 3 - 0,,3,1,8,1,17,0.412,1,,,,,2,1,,10.5,,
10/21/2018,Oral Roberts,W 3 - 0,,3,1,11,1,21,0.476,,,,,,,3,1,12.5,,
10/26/2018,@ Western Ill.,W 3 - 0,,3,1,4,3,11,0.091,,,,,,,2,,5.0,,
10/28/2018,@ Purdue Fort Wayne,W 3 - 0,,3,1,2,3,10,-0.100,,,,,,,2,,3.0,,
10/30/2018,@ Denver,L 2 - 3,,5,1,8,3,14,0.357,,,,2,,1,4,,11.0,,
11/04/2018,@ Omaha,W 3 - 0,,3,1,1,3,12,-0.167,,,,,,,2,1,2.0,,
11/09/2018,North Dakota,W 3 - 0,,3,1,7,2,15,0.333,,,,,,1,1,,8.5,,
11/11/2018,North Dakota St.,W 3 - 0,,3,1,9,3,13,0.462,,,,2,,,1,2,9.5,,
11/17/2018,"North Dakota St. @ Denver, CO",W 3 - 1,,4,1,6,1,13,0.385,,,,3,,,3,,7.5,,
11/18/2018,@ Denver,W 3 - 2,,3,1,0,2,8,-0.250,,,,1,,,,1,,,
11/30/2018,@ Creighton,L 0 - 3,,3,1,2,2,7,,,,,1,,,,,2.0,,
