0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Butler,W 3 - 0,,,,,,,,,,,,,,,,,,
08/24/2018,Cal Poly,W 3 - 1,,,,,,,,,,,,,,,,,,
08/25/2018,Pepperdine,W 3 - 0,,3,1,0,0,0,,,,,5,,,,,,,
08/31/2018,"Oklahoma @ South Orange, N.J.",W 3 - 1,,2,1,0,0,0,,,,,1,1,,,,,,
09/01/2018,@ Seton Hall,W 3 - 0,,2,1,0,0,0,,,1,1,2,2,,,,1.0,,
09/01/2018,"VCU @ South Orange, N.J.",W 3 - 0,,,,,,,,,,,,,,,,,,
09/07/2018,Kennesaw St.,W 3 - 2,,,,,,,,,,,,,,,,,,
09/07/2018,Dayton,W 3 - 1,,1,1,0,0,0,,,,,1,,,,,,,
09/08/2018,Washington,W 3 - 0,,,,,,,,,,,,,,,,,,
09/14/2018,Col. of Charleston,W 3 - 1,,4,1,0,0,0,,,,1,8,,,,,,,
09/15/2018,High Point,W 3 - 1,,3,1,0,0,0,,,1,,5,,,,,1.0,,
09/19/2018,Virginia,W 3 - 0,,3,1,0,0,0,,,,,3,,,,,,,
09/21/2018,@ Virginia Tech,W 3 - 0,,3,1,0,0,0,,,,1,,,,,,,,
09/28/2018,Miami (FL),W 3 - 0,,3,1,0,0,0,,,1,,1,,,,,1.0,,
09/30/2018,Florida St.,W 3 - 1,,2,1,0,0,0,,,,,,,,,,,,
10/05/2018,Syracuse,W 3 - 1,,3,1,0,0,0,,,,,,,,,,,,
10/07/2018,Boston College,W 3 - 0,,,,,,,,,,,,,,,,,,
10/09/2018,North Dakota,W 3 - 0,,2,1,0,0,0,,,,,1,,,,,,,
10/12/2018,@ North Carolina,W 3 - 0,,,,,,,,,,,,,,,,,,
10/14/2018,@ NC State,W 3 - 1,,1,1,0,0,0,,,,1,,,,,,,,
10/19/2018,Notre Dame,W 3 - 0,,3,1,0,0,0,,,,1,2,,,,,,,
10/21/2018,Louisville,W 3 - 1,,4,1,0,0,0,,,,,1,,,,,,,
10/26/2018,@ Wake Forest,W 3 - 0,,3,1,0,0,0,,1,3,,3,,,,,3.0,,
10/28/2018,@ Duke,L 1 - 3,,4,1,0,0,0,,,,,3,,,,,,,
11/02/2018,@ Georgia Tech,W 3 - 0,,2,1,0,0,0,,,,1,,,,,,,,
11/04/2018,@ Clemson,W 3 - 1,,2,1,0,0,0,,,,2,1,,,,,,,
11/11/2018,Duke,W 3 - 0,,,,,,,,,,,,,,,,,,
11/16/2018,@ Florida St.,W 3 - 1,,2,1,0,0,0,,,,,1,,,,,,,
11/18/2018,@ Miami (FL),W 3 - 2,,5,1,0,0,0,,,1,,,,,,,1.0,,
11/21/2018,Georgia Tech,W 3 - 0,,2,1,0,0,0,,,,1,1,,,,,,,
11/30/2018,Iona,W 3 - 0,,3,1,0,0,0,,,,,1,,,,,,,
12/01/2018,Michigan,L 2 - 3,,3,1,0,0,0,,,,,1,,,,,,,
